Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.988",,"VBISalEnt134188_0988","PATRIC.295319.15.NC_006511.CDS.1010580.1010729.rev","PATRIC","CDS",1010580,1010729,150,"-","FIG01047880","PLF_590_00004753","PGF_03308380",,49,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.989","SPA0937","VBISalEnt134188_0989","PATRIC.295319.15.NC_006511.CDS.1010791.1011348.fwd","PATRIC","CDS",1010791,1011348,558,"+","FIG00002967","PLF_590_00004891","PGF_07489704","YP_150225.1",185,"araH","DJ-1/YajL/PfpI superfamily, includes chaperone protein YajL (former ThiJ), parkinsonism-associated protein DJ-1, peptidases PfpI, Hsp31",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.990","SPA0938","VBISalEnt134188_0990","PATRIC.295319.15.NC_006511.CDS.1011460.1011642.fwd","PATRIC","CDS",1011460,1011642,183,"+","FIG00004109","PLF_590_00004185","PGF_10500186","YP_150226.1",60,,"L-arabinose ABC transporter, permease protein AraH",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.991","SPA0939","VBISalEnt134188_0991","PATRIC.295319.15.NC_006511.CDS.1011865.1012668.fwd","PATRIC","CDS",1011865,1012668,804,"+","FIG00001349","PLF_590_00001839","PGF_02737404","YP_150227.1",267,"otsB","Trehalose-6-phosphate phosphatase (EC 3.1.3.12)",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.992","SPA0940","VBISalEnt134188_0992","PATRIC.295319.15.NC_006511.CDS.1012643.1014064.fwd","PATRIC","CDS",1012643,1014064,1422,"+","FIG00001100","PLF_590_00000288","PGF_06214912","YP_150228.1",473,"otsA","Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)","GO:0003825|alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.95","SPA0089","VBISalEnt134188_0095","PATRIC.295319.15.NC_006511.CDS.101320.102168.rev","PATRIC","CDS",101320,102168,849,"-","FIG00020647","PLF_590_00001873","PGF_07763915","YP_149434.1",282,"apaH","Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)","GO:0016787|hydrolase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.993","SPA0941","VBISalEnt134188_0993","PATRIC.295319.15.NC_006511.CDS.1014082.1014510.rev","PATRIC","CDS",1014082,1014510,429,"-","FIG00004558","PLF_590_00002354","PGF_00065938","YP_150229.1",142,"yecG","Universal stress protein C",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.994","SPA0942","VBISalEnt134188_0994","PATRIC.295319.15.NC_006511.CDS.1014507.1014623.rev","PATRIC","CDS",1014507,1014623,117,"-","FIG01308092","PLF_590_00007819","PGF_03309636","YP_150230.1",38,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.995",,"VBISalEnt134188_0995","PATRIC.295319.15.NC_006511.CDS.1014941.1015084.fwd","PATRIC","CDS",1014941,1015084,144,"+","FIG01046967","PLF_590_00090196","PGF_12815381",,47,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.996","SPA0943","VBISalEnt134188_0996","PATRIC.295319.15.NC_006511.CDS.1015306.1015647.fwd","PATRIC","CDS",1015306,1015647,342,"+","FIG00001899","PLF_590_00002399","PGF_02336950","YP_150231.1",113,"flhD","Flagellar transcriptional activator FlhD",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.997","SPA0944","VBISalEnt134188_0997","PATRIC.295319.15.NC_006511.CDS.1015650.1016228.fwd","PATRIC","CDS",1015650,1016228,579,"+","FIG00003151","PLF_590_00002848","PGF_00005630","YP_150232.1",192,"flhC","Flagellar transcriptional activator FlhC",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.998","SPA0945","VBISalEnt134188_0998","PATRIC.295319.15.NC_006511.CDS.1016354.1017241.fwd","PATRIC","CDS",1016354,1017241,888,"+","FIG00000438","PLF_590_00001213","PGF_06889881","YP_150233.1",295,"motA","Flagellar motor rotation protein MotA",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.999","SPA0946","VBISalEnt134188_0999","PATRIC.295319.15.NC_006511.CDS.1017238.1018167.fwd","PATRIC","CDS",1017238,1018167,930,"+","FIG00025360","PLF_590_00000260","PGF_01899924","YP_150234.1",309,"motB","Flagellar motor rotation protein MotB",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1000","SPA0947","VBISalEnt134188_1000","PATRIC.295319.15.NC_006511.CDS.1018172.1020187.fwd","PATRIC","CDS",1018172,1020187,2016,"+","FIG00000571","PLF_590_00001091","PGF_08121553","YP_150235.1",671,"cheA","Signal transduction histidine kinase CheA",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1001","SPA0948","VBISalEnt134188_1001","PATRIC.295319.15.NC_006511.CDS.1020208.1020711.fwd","PATRIC","CDS",1020208,1020711,504,"+","FIG00000652","PLF_590_00002442","PGF_07311230","YP_150236.1",167,"cheW","Positive regulator of CheA protein activity (CheW)","GO:0004871|signal transducer activity;GO:0005622|intracellular;GO:0006935|chemotaxis;GO:0007165|signal transduction"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1002",,"VBISalEnt134188_1002","PATRIC.295319.15.NC_006511.CDS.1020755.1020886.rev","PATRIC","CDS",1020755,1020886,132,"-","FIG01045966","PLF_590_00003783","PGF_03307971",,43,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1003",,"VBISalEnt134188_1003","PATRIC.295319.15.NC_006511.CDS.1020948.1022312.fwd","PATRIC","CDS",1020948,1022312,1365,"+","FIG00005023","PLF_590_00001790","PGF_00020885",,454,,"Methyl-accepting chemotaxis protein II (aspartate chemoreceptor protein)",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.96","SPA0090","VBISalEnt134188_0096","PATRIC.295319.15.NC_006511.CDS.102179.102556.rev","PATRIC","CDS",102179,102556,378,"-","FIG00001142","PLF_590_00001869","PGF_01708405","YP_149435.1",125,"apaG","ApaG protein",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1004","SPA0950","VBISalEnt134188_1004","PATRIC.295319.15.NC_006511.CDS.1022473.1023339.fwd","PATRIC","CDS",1022473,1023339,867,"+","FIG00000452","PLF_590_00002518","PGF_08449066","YP_150237.1",288,"cheR","Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)","GO:0008983|protein-glutamate O-methyltransferase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1005","SPA0951","VBISalEnt134188_1005","PATRIC.295319.15.NC_006511.CDS.1023336.1024385.fwd","PATRIC","CDS",1023336,1024385,1050,"+","FIG00017306","PLF_590_00000416","PGF_00417580","YP_150238.1",349,"cheB","Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)","GO:0008984|protein-glutamate methylesterase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1006","SPA0952","VBISalEnt134188_1006","PATRIC.295319.15.NC_006511.CDS.1024403.1024792.fwd","PATRIC","CDS",1024403,1024792,390,"+","FIG00000426","PLF_590_00002830","PGF_10238627","YP_150239.1",129,"cheY","Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1007","SPA0953","VBISalEnt134188_1007","PATRIC.295319.15.NC_006511.CDS.1024803.1025447.fwd","PATRIC","CDS",1024803,1025447,645,"+","FIG00019240","PLF_590_00001035","PGF_07267579","YP_150240.1",214,"cheZ","Chemotaxis response - phosphatase CheZ","GO:0003824|catalytic activity;GO:0050920|regulation of chemotaxis"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.97","SPA0091","VBISalEnt134188_0097","PATRIC.295319.15.NC_006511.CDS.102559.103380.rev","PATRIC","CDS",102559,103380,822,"-","FIG01958812","PLF_590_00001602","PGF_00049827","YP_149436.1",273,"ksgA","SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1008","SPA0954","VBISalEnt134188_1008","PATRIC.295319.15.NC_006511.CDS.1025641.1026792.fwd","PATRIC","CDS",1025641,1026792,1152,"+","FIG00003476","PLF_590_00000492","PGF_02186693","YP_150241.1",383,"flhB","Flagellar biosynthesis protein FlhB",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1009","SPA0955","VBISalEnt134188_1009","PATRIC.295319.15.NC_006511.CDS.1026785.1028863.fwd","PATRIC","CDS",1026785,1028863,2079,"+","FIG00029709","PLF_590_00000163","PGF_00005384","YP_150242.1",692,"flhA","Flagellar biosynthesis protein FlhA",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1010","SPA0956","VBISalEnt134188_1010","PATRIC.295319.15.NC_006511.CDS.1028863.1029255.fwd","PATRIC","CDS",1028863,1029255,393,"+","FIG00002855","PLF_590_00003356","PGF_00005589","YP_150243.1",130,"flhE","Flagellar protein FlhE",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1011","SPA0957","VBISalEnt134188_1011","PATRIC.295319.15.NC_006511.CDS.1029408.1029677.rev","PATRIC","CDS",1029408,1029677,270,"-","FIG01306568","PLF_590_00000097","PGF_08338115","YP_150244.1",89,"tnpA","Transposase, IS200 family",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1012","SPA0958","VBISalEnt134188_1012","PATRIC.295319.15.NC_006511.CDS.1030203.1031342.fwd","PATRIC","CDS",1030203,1031342,1140,"+","FIG00006764","PLF_590_00000647","PGF_03081716","YP_150245.1",379,,"Rhamnogalacturonides degradation protein RhiN",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1013","SPA0959","VBISalEnt134188_1013","PATRIC.295319.15.NC_006511.CDS.1031396.1033267.rev","PATRIC","CDS",1031396,1033267,1872,"-","FIG00143531","PLF_590_00000117","PGF_10376398","YP_150246.1",623,,"Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)","GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1014","SPA0960","VBISalEnt134188_1014","PATRIC.295319.15.NC_006511.CDS.1033456.1035189.rev","PATRIC","CDS",1033456,1035189,1734,"-","FIG00000088","PLF_590_00000785","PGF_00926109","YP_150247.1",577,"argS","Arginyl-tRNA synthetase (EC 6.1.1.19)","GO:0004814|arginine-tRNA ligase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.98","SPA0092","VBISalEnt134188_0098","PATRIC.295319.15.NC_006511.CDS.103377.104366.rev","PATRIC","CDS",103377,104366,990,"-","FIG00000520","PLF_590_00001200","PGF_00424447","YP_149437.1",329,"pdxA","4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)","GO:0050570|4-hydroxythreonine-4-phosphate dehydrogenase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1015",,"VBISalEnt134188_1015","PATRIC.295319.15.NC_006511.CDS.1035205.1035321.rev","PATRIC","CDS",1035205,1035321,117,"-","FIG01045270","PLF_590_00003743","PGF_03307952",,38,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1016","SPA0961","VBISalEnt134188_1016","PATRIC.295319.15.NC_006511.CDS.1035426.1035995.fwd","PATRIC","CDS",1035426,1035995,570,"+","FIG01220712","PLF_590_00002446","PGF_00037978","YP_150248.1",189,"yecM","Protein YecM",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1017","SPA0962","VBISalEnt134188_1017","PATRIC.295319.15.NC_006511.CDS.1036015.1036761.fwd","PATRIC","CDS",1036015,1036761,747,"+","FIG00000856","PLF_590_00002978","PGF_00420612","YP_150249.1",248,"cutC","Cytoplasmic copper homeostasis protein CutC",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1018","SPA0963","VBISalEnt134188_1018","PATRIC.295319.15.NC_006511.CDS.1036996.1037967.rev","PATRIC","CDS",1036996,1037967,972,"-","FIG00945520","PLF_590_00000945","PGF_00413182","YP_150250.1",323,"yecP","tRNA ho5U(34) carboxymethyltransferase",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1019","SPA0964","VBISalEnt134188_1019","PATRIC.295319.15.NC_006511.CDS.1037964.1038707.rev","PATRIC","CDS",1037964,1038707,744,"-","FIG00001950","PLF_590_00002240","PGF_06023067","YP_150251.1",247,"yecO","Carboxy-S-adenosyl-L-methionine synthase",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1020","SPA0965","VBISalEnt134188_1020","PATRIC.295319.15.NC_006511.CDS.1038748.1039143.rev","PATRIC","CDS",1038748,1039143,396,"-","FIG00732309","PLF_590_00003191","PGF_10463348","YP_150252.1",131,"yecN","Inner membrane protein YecN",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1021","SPA0966","VBISalEnt134188_1021","PATRIC.295319.15.NC_006511.CDS.1039196.1040014.rev","PATRIC","CDS",1039196,1040014,819,"-","FIG00634249","PLF_590_00000696","PGF_00064385","YP_150253.1",272,"yecE","UPF0759 protein YecE",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1022","SPA0967","VBISalEnt134188_1022","PATRIC.295319.15.NC_006511.CDS.1040011.1040577.rev","PATRIC","CDS",1040011,1040577,567,"-","FIG00025209","PLF_590_00000450","PGF_03340039","YP_150254.1",188,"yecD","Isochorismatase family protein YecD",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1023","SPA0968","VBISalEnt134188_1023","PATRIC.295319.15.NC_006511.CDS.1040902.1042674.fwd","PATRIC","CDS",1040902,1042674,1773,"+",,"PLF_590_00000958","PGF_06589185","YP_150255.1",590,"aspS","Aspartyl-tRNA synthetase (EC 6.1.1.12)","GO:0004815|aspartate-tRNA ligase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1024","SPA0969","VBISalEnt134188_1024","PATRIC.295319.15.NC_006511.CDS.1042777.1043229.fwd","PATRIC","CDS",1042777,1043229,453,"+","FIG01147520","PLF_590_00002392","PGF_00423376","YP_150256.1",150,"ntpA","Dihydroneopterin triphosphate pyrophosphohydrolase type 2",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1025","SPA0970","VBISalEnt134188_1025","PATRIC.295319.15.NC_006511.CDS.1043259.1043999.fwd","PATRIC","CDS",1043259,1043999,741,"+","FIG01303887","PLF_590_00001686","PGF_05767868","YP_150257.1",246,"yebC","Probable transcriptional regulatory protein YebC",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.99","SPA0093","VBISalEnt134188_0099","PATRIC.295319.15.NC_006511.CDS.104366.105652.rev","PATRIC","CDS",104366,105652,1287,"-","FIG00036406","PLF_590_00001258","PGF_07075462","YP_149438.1",428,"surA","Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)","GO:0003755|peptidyl-prolyl cis-trans isomerase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1026","SPA0971","VBISalEnt134188_1026","PATRIC.295319.15.NC_006511.CDS.1044036.1044557.fwd","PATRIC","CDS",1044036,1044557,522,"+","FIG00095112","PLF_590_00001999","PGF_00419702","YP_150258.1",173,"ruvC","Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1027","SPA0972","VBISalEnt134188_1027","PATRIC.295319.15.NC_006511.CDS.1044559.1045158.rev","PATRIC","CDS",1044559,1045158,600,"-","FIG01045636","PLF_590_00002224","PGF_00065487","YP_150259.1",199,"yebB","Uncharacterized protein YebB",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1028","SPA0973","VBISalEnt134188_1028","PATRIC.295319.15.NC_006511.CDS.1045368.1046060.fwd","PATRIC","CDS",1045368,1046060,693,"+","FIG01056920","PLF_590_00004013","PGF_03308062","YP_150260.1",230,,"putative membrane protein",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1029","SPA0974","VBISalEnt134188_1029","PATRIC.295319.15.NC_006511.CDS.1046420.1047031.fwd","PATRIC","CDS",1046420,1047031,612,"+","FIG00000314","PLF_590_00002655","PGF_03189552","YP_150261.1",203,"ruvA","Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1030","SPA0975","VBISalEnt134188_1030","PATRIC.295319.15.NC_006511.CDS.1047040.1048050.fwd","PATRIC","CDS",1047040,1048050,1011,"+","FIG00000352","PLF_590_00000318","PGF_05049118","YP_150262.1",336,"ruvB","Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1031","SPA0976","VBISalEnt134188_1031","PATRIC.295319.15.NC_006511.CDS.1048129.1048914.rev","PATRIC","CDS",1048129,1048914,786,"-","FIG00005113","PLF_590_00003105","PGF_04150742","YP_150263.1",261,"znuB","Zinc ABC transporter, permease protein ZnuB",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1032","SPA0977","VBISalEnt134188_1032","PATRIC.295319.15.NC_006511.CDS.1048911.1049666.rev","PATRIC","CDS",1048911,1049666,756,"-","FIG00059280","PLF_590_00001108","PGF_08228852","YP_150264.1",251,"znuC","Zinc ABC transporter, ATP-binding protein ZnuC","GO:0005524|ATP binding;GO:0016887|ATPase activity"
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1033","SPA0978","VBISalEnt134188_1033","PATRIC.295319.15.NC_006511.CDS.1049745.1050689.fwd","PATRIC","CDS",1049745,1050689,945,"+","FIG00021555","PLF_590_00002234","PGF_02486076","YP_150265.2",314,"znuA","Zinc ABC transporter, substrate-binding protein ZnuA",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1034","SPA0979","VBISalEnt134188_1034","PATRIC.295319.15.NC_006511.CDS.1050705.1052024.fwd","PATRIC","CDS",1050705,1052024,1320,"+","FIG00095288","PLF_590_00001063","PGF_00023403","YP_150266.1",439,"yebA","Murein DD-endopeptidase MepM",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1035","SPA0980","VBISalEnt134188_1035","PATRIC.295319.15.NC_006511.CDS.1052141.1053112.fwd","PATRIC","CDS",1052141,1053112,972,"+","FIG01259873","PLF_590_00000382","PGF_00017063","YP_150267.1",323,"msbB","Lipid A biosynthesis myristoyltransferase (EC 2.3.1.243)",
"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","295319.15","NC_006511","fig|295319.15.peg.1036","SPA0981","VBISalEnt134188_1036","PATRIC.295319.15.NC_006511.CDS.1053185.1054627.rev","PATRIC","CDS",1053185,1054627,1443,"-","FIG00000043","PLF_590_00000568","PGF_07760799","YP_150268.1",480,"pykA","Pyruvate kinase (EC 2.7.1.40)","GO:0004743|pyruvate kinase activity"
