Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.9","STM0010","VBISalEnt20916_0009","PATRIC.99287.12.NC_003197.CDS.10092.10805.rev","PATRIC","CDS",10092,10805,714,"-","FIG00553873","PLF_590_00001613","PGF_00064226","NP_459015.1",237,"htgA","UPF0174 protein YaaW",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.986","STM0935","VBISalEnt20916_0986","PATRIC.99287.12.NC_003197.CDS.1010107.1011825.rev","PATRIC","CDS",1010107,1011825,1719,"-","FIG00001377","PLF_590_00000992","PGF_07523885","NP_459912.1",572,"poxB","Pyruvate dehydrogenase (quinone) (EC 1.2.5.1)","GO:0052737|pyruvate dehydrogenase (quinone) activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.987","STM0936","VBISalEnt20916_0987","PATRIC.99287.12.NC_003197.CDS.1011983.1012954.rev","PATRIC","CDS",1011983,1012954,972,"-","FIG00002432","PLF_590_00003070","PGF_03825575","NP_459913.1",323,"hcr","NADH oxidoreductase for hydroxylamine reductase",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.988","STM0937","VBISalEnt20916_0988","PATRIC.99287.12.NC_003197.CDS.1012963.1014615.rev","PATRIC","CDS",1012963,1014615,1653,"-","FIG00001354","PLF_590_00001147","PGF_00736089","NP_459914.1",550,"hcp","Hydroxylamine reductase (EC 1.7.99.1)","GO:0050418|hydroxylamine reductase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.91","STM0088","VBISalEnt20916_0091","PATRIC.99287.12.NC_003197.CDS.101424.102272.rev","PATRIC","CDS",101424,102272,849,"-","FIG00020647","PLF_590_00001873","PGF_07763915","NP_459093.1",282,"apaH","Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)","GO:0016787|hydrolase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.989","STM0938","VBISalEnt20916_0989","PATRIC.99287.12.NC_003197.CDS.1014759.1015658.rev","PATRIC","CDS",1014759,1015658,900,"-","FIG01220149","PLF_590_00052052","PGF_03839583","NP_459915.1",299,"ybjE","Lysine exporter LysO",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.990","STM0939","VBISalEnt20916_0990","PATRIC.99287.12.NC_003197.CDS.1015860.1017518.fwd","PATRIC","CDS",1015860,1017518,1659,"+","FIG00633919","PLF_590_00000986","PGF_05893984","NP_459916.1",552,"ybjD","Predicted ATP-dependent endonuclease of the OLD family, YbjD subgroup",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.991","STM0940","VBISalEnt20916_0991","PATRIC.99287.12.NC_003197.CDS.1017515.1018465.rev","PATRIC","CDS",1017515,1018465,951,"-","FIG00622690","PLF_590_00003445","PGF_00066623","NP_459917.1",316,"ybjX","Virulence factor VirK",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.992","STM0941","VBISalEnt20916_0992","PATRIC.99287.12.NC_003197.CDS.1018611.1019729.fwd","PATRIC","CDS",1018611,1019729,1119,"+","FIG00001179","PLF_590_00001231","PGF_00018522","NP_459918.1",372,"ybjY","Macrolide-specific efflux protein MacA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.993","STM0942","VBISalEnt20916_0993","PATRIC.99287.12.NC_003197.CDS.1019726.1021672.fwd","PATRIC","CDS",1019726,1021672,1947,"+","FIG00001667","PLF_590_00000215","PGF_00668429","NP_459919.1",648,"ybjZ","Macrolide export ATP-binding/permease protein MacB",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.994",,"VBISalEnt20916_0994","PATRIC.99287.12.NC_003197.CDS.1021704.1021847.fwd","PATRIC","CDS",1021704,1021847,144,"+","FIG01045848","PLF_590_00003919","PGF_03308022",,47,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.995","STM0943","VBISalEnt20916_0995","PATRIC.99287.12.NC_003197.CDS.1021802.1022023.rev","PATRIC","CDS",1021802,1022023,222,"-","FIG01304073","PLF_590_00003226","PGF_00502502","NP_459920.1",73,"cspD","Cold shock protein of CSP family => CspD (naming convention as in E.coli)",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.996","STM0944","VBISalEnt20916_0996","PATRIC.99287.12.NC_003197.CDS.1022347.1022667.fwd","PATRIC","CDS",1022347,1022667,321,"+","FIG00018741","PLF_590_00003115","PGF_10480676","NP_459921.1",106,"clpS","ATP-dependent Clp protease adaptor protein ClpS",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.997","STM0945","VBISalEnt20916_0997","PATRIC.99287.12.NC_003197.CDS.1022698.1024974.fwd","PATRIC","CDS",1022698,1024974,2277,"+","FIG00014000","PLF_590_00000272","PGF_00016323","NP_459922.1",758,"clpA","ATP-dependent Clp protease ATP-binding subunit ClpA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.92","STM0089","VBISalEnt20916_0092","PATRIC.99287.12.NC_003197.CDS.102283.102660.rev","PATRIC","CDS",102283,102660,378,"-","FIG00001142","PLF_590_00001869","PGF_01708405","NP_459094.1",125,"apaG","ApaG protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.998","STM0946","VBISalEnt20916_0998","PATRIC.99287.12.NC_003197.CDS.1025295.1025624.fwd","PATRIC","CDS",1025295,1025624,330,"+","FIG01306568","PLF_590_00000097","PGF_08338115","NP_459923.1",109,"tnpA_1","Transposase, IS200 family",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.999","STM0947","VBISalEnt20916_0999","PATRIC.99287.12.NC_003197.CDS.1026087.1026770.rev","PATRIC","CDS",1026087,1026770,684,"-","FIG01306568","PLF_590_00005384","PGF_03308665","NP_459924.1",227,,"Integrase",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.93","STM0090","VBISalEnt20916_0093","PATRIC.99287.12.NC_003197.CDS.102663.103484.rev","PATRIC","CDS",102663,103484,822,"-","FIG01958812","PLF_590_00001602","PGF_00049827","NP_459095.1",273,"ksgA","SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1000","STM0948","VBISalEnt20916_1000","PATRIC.99287.12.NC_003197.CDS.1026941.1027342.rev","PATRIC","CDS",1026941,1027342,402,"-","FIG01306568","PLF_590_00004491","PGF_08225224","NP_459925.1",133,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1001","STM0950","VBISalEnt20916_1001","PATRIC.99287.12.NC_003197.CDS.1027679.1028356.rev","PATRIC","CDS",1027679,1028356,678,"-","FIG00006995","PLF_590_00000010","PGF_00025568","NP_459926.1",225,,"Nicotinamidase family protein YcaC",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1002","STM0951","VBISalEnt20916_1002","PATRIC.99287.12.NC_003197.CDS.1028376.1029236.rev","PATRIC","CDS",1028376,1029236,861,"-","FIG01046263","PLF_590_00003528","PGF_08462977","NP_459927.1",286,,"Pirin",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1003","STM0952","VBISalEnt20916_1003","PATRIC.99287.12.NC_003197.CDS.1029345.1030256.fwd","PATRIC","CDS",1029345,1030256,912,"+","FIG01304134","PLF_590_00001787","PGF_00017909","NP_459928.1",303,,"Transcriptional regulator STM0952, LysR family",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1004","STM0953","VBISalEnt20916_1004","PATRIC.99287.12.NC_003197.CDS.1030347.1030565.rev","PATRIC","CDS",1030347,1030565,219,"-","FIG00000143","PLF_590_00002803","PGF_00060431","NP_459929.1",72,"infA","Translation initiation factor 1","GO:0003723|RNA binding;GO:0003743|translation initiation factor activity;GO:0006413|translational initiation"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1005","STM0954","VBISalEnt20916_1005","PATRIC.99287.12.NC_003197.CDS.1030493.1030876.rev","PATRIC","CDS",1030493,1030876,384,"-","FIG01308136","PLF_590_00007538","PGF_00041546","NP_459930.1",127,,"Putative inner membrane protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1006","STM0955","VBISalEnt20916_1006","PATRIC.99287.12.NC_003197.CDS.1030877.1031581.rev","PATRIC","CDS",1030877,1031581,705,"-","FIG00000748","PLF_590_00001663","PGF_00016919","NP_459931.1",234,"aat","Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6)","GO:0008914|leucyltransferase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1007","STM0956","VBISalEnt20916_1007","PATRIC.99287.12.NC_003197.CDS.1031626.1033347.rev","PATRIC","CDS",1031626,1033347,1722,"-","FIG00046358","PLF_590_00001838","PGF_04183997","NP_459932.1",573,"cydC","Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1008","STM0957","VBISalEnt20916_1008","PATRIC.99287.12.NC_003197.CDS.1033348.1035114.rev","PATRIC","CDS",1033348,1035114,1767,"-","FIG01010650","PLF_590_00000825","PGF_00596539","NP_459933.1",588,"cydD","Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydD subunit",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.94","STM0091","VBISalEnt20916_0094","PATRIC.99287.12.NC_003197.CDS.103481.104470.rev","PATRIC","CDS",103481,104470,990,"-","FIG00000520","PLF_590_00001200","PGF_00424447","NP_459096.1",329,"pdxA","4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)","GO:0050570|4-hydroxythreonine-4-phosphate dehydrogenase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1009","STM0958","VBISalEnt20916_1009","PATRIC.99287.12.NC_003197.CDS.1035228.1036196.rev","PATRIC","CDS",1035228,1036196,969,"-","FIG00018396","PLF_590_00001958","PGF_01625234","NP_459934.1",322,"trxB","Thioredoxin reductase (EC 1.8.1.9)","GO:0004791|thioredoxin-disulfide reductase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1010",,"VBISalEnt20916_1010","PATRIC.99287.12.NC_003197.CDS.1036360.1036512.rev","PATRIC","CDS",1036360,1036512,153,"-","FIG01445429","PLF_590_00005145","PGF_03308563",,50,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1011","STM0959","VBISalEnt20916_1011","PATRIC.99287.12.NC_003197.CDS.1036742.1037236.fwd","PATRIC","CDS",1036742,1037236,495,"+","FIG00003800","PLF_590_00001571","PGF_07652258","NP_459935.1",164,"lrp","Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1012","STM0960","VBISalEnt20916_1012","PATRIC.99287.12.NC_003197.CDS.1037314.1041426.fwd","PATRIC","CDS",1037314,1041426,4113,"+","FIG00000287","PLF_590_00000081","PGF_08155727","NP_459936.1",1370,"ftsK","DNA translocase FtsK",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1013","STM0961","VBISalEnt20916_1013","PATRIC.99287.12.NC_003197.CDS.1041569.1042180.fwd","PATRIC","CDS",1041569,1042180,612,"+","FIG00001098","PLF_590_00001933","PGF_09866709","NP_459937.1",203,"lolA","Outer membrane lipoprotein carrier protein LolA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1014","STM0962","VBISalEnt20916_1014","PATRIC.99287.12.NC_003197.CDS.1042190.1043533.fwd","PATRIC","CDS",1042190,1043533,1344,"+","FIG00150395","PLF_590_00001301","PGF_05935795","NP_459938.1",447,"ycaJ","Replication-associated recombination protein RarA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1015","STM0963","VBISalEnt20916_1015","PATRIC.99287.12.NC_003197.CDS.1043792.1045084.fwd","PATRIC","CDS",1043792,1045084,1293,"+","FIG00000121","PLF_590_00001416","PGF_00051525","NP_459939.1",430,"serS","Seryl-tRNA synthetase (EC 6.1.1.11)","GO:0004828|serine-tRNA ligase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.95","STM0092","VBISalEnt20916_0095","PATRIC.99287.12.NC_003197.CDS.104470.105756.rev","PATRIC","CDS",104470,105756,1287,"-","FIG00036406","PLF_590_00001258","PGF_07075462","NP_459097.1",428,"surA","Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)","GO:0003755|peptidyl-prolyl cis-trans isomerase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1016","STM0964","VBISalEnt20916_1016","PATRIC.99287.12.NC_003197.CDS.1045321.1047765.fwd","PATRIC","CDS",1045321,1047765,2445,"+","FIG00000949","PLF_590_00029349","PGF_10532418","NP_459940.1",814,"dmsA","Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1017","STM0965","VBISalEnt20916_1017","PATRIC.99287.12.NC_003197.CDS.1047776.1048393.fwd","PATRIC","CDS",1047776,1048393,618,"+","FIG01259918","PLF_590_00000019","PGF_02776009","NP_459941.1",205,"dmsB","Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1018","STM0966","VBISalEnt20916_1018","PATRIC.99287.12.NC_003197.CDS.1048395.1049258.fwd","PATRIC","CDS",1048395,1049258,864,"+","FIG00001140","PLF_590_00001288","PGF_01443105","NP_459942.1",287,"dmsC","Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1019",,"VBISalEnt20916_1019","PATRIC.99287.12.NC_003197.CDS.1049288.1049395.fwd","PATRIC","CDS",1049288,1049395,108,"+","FIG00638284","PLF_590_00007670","PGF_03309567",,35,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1020","STM0968","VBISalEnt20916_1020","PATRIC.99287.12.NC_003197.CDS.1049608.1050756.fwd","PATRIC","CDS",1049608,1050756,1149,"+","FIG00622548","PLF_590_00000680","PGF_00013008","NP_459943.1",382,"ycaD","Hypothetical MFS-type transporter protein YcaD",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1021","STM0969","VBISalEnt20916_1021","PATRIC.99287.12.NC_003197.CDS.1050974.1052395.fwd","PATRIC","CDS",1050974,1052395,1422,"+","FIG01323069","PLF_590_00001385","PGF_00014114","NP_459944.1",473,"ycaM","Inner membrane permease YcaM",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1022","STM0970","VBISalEnt20916_1022","PATRIC.99287.12.NC_003197.CDS.1052688.1053335.rev","PATRIC","CDS",1052688,1053335,648,"-","FIG00000721","PLF_590_00001817","PGF_08333365","NP_459945.2",215,"pflA","Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)","GO:0043365|[formate-C-acetyltransferase]-activating enzyme activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1023",,"VBISalEnt20916_1023","PATRIC.99287.12.NC_003197.CDS.1053315.1053476.fwd","PATRIC","CDS",1053315,1053476,162,"+",,"PLF_590_00006974","PGF_03309243",,53,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1024",,"VBISalEnt20916_1024","PATRIC.99287.12.NC_003197.CDS.1053613.1053777.fwd","PATRIC","CDS",1053613,1053777,165,"+","FIG01046985","PLF_590_00003446","PGF_03307867",,54,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1025","STM0972","VBISalEnt20916_1025","PATRIC.99287.12.NC_003197.CDS.1054061.1055020.fwd","PATRIC","CDS",1054061,1055020,960,"+","FIG01045243","PLF_590_00003842","PGF_00398646","NP_459947.1",319,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1026","STM0973","VBISalEnt20916_1026","PATRIC.99287.12.NC_003197.CDS.1055096.1057378.rev","PATRIC","CDS",1055096,1057378,2283,"-","FIG00002541","PLF_590_00000298","PGF_06513690","NP_459948.1",760,"pflB","Pyruvate formate-lyase (EC 2.3.1.54)","GO:0008861|formate C-acetyltransferase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1027","STM0974","VBISalEnt20916_1027","PATRIC.99287.12.NC_003197.CDS.1057438.1058253.rev","PATRIC","CDS",1057438,1058253,816,"-","FIG00010675","PLF_590_00001048","PGF_00006186","NP_459949.1",271,"focA","Formate efflux transporter FocA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.96","STM0093","VBISalEnt20916_0096","PATRIC.99287.12.NC_003197.CDS.105810.108170.rev","PATRIC","CDS",105810,108170,2361,"-","FIG00019192","PLF_590_00000684","PGF_09964285","NP_459098.1",786,"imp","LPS-assembly protein LptD @ Organic solvent tolerance protein precursor",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1028","STM0975","VBISalEnt20916_1028","PATRIC.99287.12.NC_003197.CDS.1058700.1060460.rev","PATRIC","CDS",1058700,1060460,1761,"-","FIG00638587","PLF_590_00000509","PGF_00358715","NP_459950.1",586,"ycaO","Ribosomal protein S12p methylthiotransferase accessory factor YcaO",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1029","STM0976","VBISalEnt20916_1029","PATRIC.99287.12.NC_003197.CDS.1060597.1061289.fwd","PATRIC","CDS",1060597,1061289,693,"+","FIG00920505","PLF_590_00001169","PGF_00041647","NP_459951.1",230,"ycaP","Putative inner membrane protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1030","STM0977","VBISalEnt20916_1030","PATRIC.99287.12.NC_003197.CDS.1061475.1062563.fwd","PATRIC","CDS",1061475,1062563,1089,"+","FIG00000445","PLF_590_00001486","PGF_04477253","NP_459952.1",362,"serC","Phosphoserine aminotransferase (EC 2.6.1.52)","GO:0004648|phosphoserine transaminase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1031","STM0978","VBISalEnt20916_1031","PATRIC.99287.12.NC_003197.CDS.1062634.1063917.fwd","PATRIC","CDS",1062634,1063917,1284,"+","FIG00075970","PLF_590_00000950","PGF_07844318","NP_459953.1",427,"aroA","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)","GO:0003866|3-phosphoshikimate 1-carboxyvinyltransferase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1032","STM0979","VBISalEnt20916_1032","PATRIC.99287.12.NC_003197.CDS.1064060.1064821.fwd","PATRIC","CDS",1064060,1064821,762,"+","FIG00553628","PLF_590_00003013","PGF_00041205","NP_459954.1",253,"ycaL","Putative heat shock protein YcaL",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1033","STM0980","VBISalEnt20916_1033","PATRIC.99287.12.NC_003197.CDS.1064994.1065677.fwd","PATRIC","CDS",1064994,1065677,684,"+","FIG00041008","PLF_590_00002638","PGF_02455692","NP_459955.1",227,"cmk","Cytidylate kinase (EC 2.7.4.25)",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1034","STM0981","VBISalEnt20916_1034","PATRIC.99287.12.NC_003197.CDS.1065791.1067464.fwd","PATRIC","CDS",1065791,1067464,1674,"+","FIG00000210","PLF_590_00003205","PGF_09939762","NP_459956.1",557,"rpsA","SSU ribosomal protein S1p","GO:0003723|RNA binding"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1035","STM0982","VBISalEnt20916_1035","PATRIC.99287.12.NC_003197.CDS.1067620.1067904.fwd","PATRIC","CDS",1067620,1067904,285,"+","FIG00001021","PLF_590_00003386","PGF_05693577","NP_459957.1",94,"ihfB","Integration host factor beta subunit","GO:0003677|DNA binding"
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1036","STM0983","VBISalEnt20916_1036","PATRIC.99287.12.NC_003197.CDS.1068524.1070398.fwd","PATRIC","CDS",1068524,1070398,1875,"+","FIG00006512","PLF_590_00000523","PGF_06887246","NP_459958.1",624,"ycaI","DNA internalization-related competence protein ComEC/Rec2",
"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","99287.12","NC_003197","fig|99287.12.peg.1037","STM0984","VBISalEnt20916_1037","PATRIC.99287.12.NC_003197.CDS.1070435.1072183.fwd","PATRIC","CDS",1070435,1072183,1749,"+","FIG00655696","PLF_590_00002159","PGF_08515716","NP_459959.1",582,"msbA","Lipid A export permease/ATP-binding protein MsbA",
