Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.42",,"VBISalEnt101322_0042","PATRIC.588858.6.CP001362.CDS.24343.24801.fwd","PATRIC","CDS",24343,24801,459,"+","FIG01443829","PLF_590_00005263","PGF_00216130",,152,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.43","STM14_5557","VBISalEnt101322_0043","PATRIC.588858.6.CP001362.CDS.24825.25241.fwd","PATRIC","CDS",24825,25241,417,"+",,"PLF_590_00005227","PGF_08079815","ACY86467.1",138,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.44","STM14_5558","VBISalEnt101322_0044","PATRIC.588858.6.CP001362.CDS.25308.25574.rev","PATRIC","CDS",25308,25574,267,"-","FIG01314079","PLF_590_00005117","PGF_09978608","ACY86468.1",88,,"Transposase",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.45","STM14_5559","VBISalEnt101322_0045","PATRIC.588858.6.CP001362.CDS.25897.26139.fwd","PATRIC","CDS",25897,26139,243,"+","FIG01314079","PLF_590_00005072","PGF_00061350","ACY86469.1",80,,"Transposase",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.46","STM14_5560","VBISalEnt101322_0046","PATRIC.588858.6.CP001362.CDS.26266.26916.rev","PATRIC","CDS",26266,26916,651,"-","FIG01552831","PLF_590_00012151","PGF_00284494","ACY86470.1",216,"spvD","hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.47",,"VBISalEnt101322_0047","PATRIC.588858.6.CP001362.CDS.27004.27123.rev","PATRIC","CDS",27004,27123,120,"-","FIG01429502","PLF_590_00005133","PGF_03308555",,39,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.48","STM14_5561","VBISalEnt101322_0048","PATRIC.588858.6.CP001362.CDS.27177.27764.rev","PATRIC","CDS",27177,27764,588,"-","FIG01507465","PLF_590_00005214","PGF_03299966","ACY86471.1",195,"spvC","hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.49",,"VBISalEnt101322_0049","PATRIC.588858.6.CP001362.CDS.27915.28061.fwd","PATRIC","CDS",27915,28061,147,"+","FIG01683645","PLF_590_00082659","PGF_03308595",,48,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.50","STM14_5562","VBISalEnt101322_0050","PATRIC.588858.6.CP001362.CDS.28183.29958.rev","PATRIC","CDS",28183,29958,1776,"-","FIG00037735","PLF_590_00005092","PGF_00029829","ACY86472.1",591,"spvB","Actin-ADP-ribosyltransferase, toxin SpvB",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.51",,"VBISalEnt101322_0051","PATRIC.588858.6.CP001362.CDS.30010.30177.rev","PATRIC","CDS",30010,30177,168,"-",,"PLF_590_00005096","PGF_03308534",,55,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.52","STM14_5563","VBISalEnt101322_0052","PATRIC.588858.6.CP001362.CDS.30140.30907.rev","PATRIC","CDS",30140,30907,768,"-","FIG01325983","PLF_590_00005089","PGF_03308531","ACY86473.1",255,"spvA","Outer membrane protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.53",,"VBISalEnt101322_0053","PATRIC.588858.6.CP001362.CDS.31081.31245.rev","PATRIC","CDS",31081,31245,165,"-",,"PLF_590_00005082","PGF_03308529",,54,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.54","STM14_5564","VBISalEnt101322_0054","PATRIC.588858.6.CP001362.CDS.31419.32312.rev","PATRIC","CDS",31419,32312,894,"-","FIG01045336","PLF_590_00005083","PGF_00254072","ACY86474.1",297,"spvR","hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.55",,"VBISalEnt101322_0055","PATRIC.588858.6.CP001362.CDS.32582.32713.fwd","PATRIC","CDS",32582,32713,132,"+","FIG01049556","PLF_590_00005131","PGF_03308553",,43,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.56","STM14_5565","VBISalEnt101322_0056","PATRIC.588858.6.CP001362.CDS.32921.33958.fwd","PATRIC","CDS",32921,33958,1038,"+","FIG01306568","PLF_590_00005027","PGF_03324803","ACY86475.1",345,,"Transposase",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.6",,"VBISalEnt101322_0006","PATRIC.588858.6.CP001362.CDS.3370.3492.fwd","PATRIC","CDS",3370,3492,123,"+","FIG01464314","PLF_590_00004854","PGF_03308436",,40,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.57","STM14_5566","VBISalEnt101322_0057","PATRIC.588858.6.CP001362.CDS.34147.35115.rev","PATRIC","CDS",34147,35115,969,"-","FIG00859832","PLF_590_00004884","PGF_00410152","ACY86476.1",322,,"putative phosphoribulokinase/uridine kinase protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.58","STM14_5567","VBISalEnt101322_0058","PATRIC.588858.6.CP001362.CDS.35105.36769.rev","PATRIC","CDS",35105,36769,1665,"-","FIG00858650","PLF_590_00031973","PGF_03416451","ACY86477.1",554,,"putative integrase protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.7",,"VBISalEnt101322_0007","PATRIC.588858.6.CP001362.CDS.3549.3680.rev","PATRIC","CDS",3549,3680,132,"-","FIG01699176","PLF_590_00005266","PGF_03308614",,43,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.59","STM14_5568","VBISalEnt101322_0059","PATRIC.588858.6.CP001362.CDS.36753.37175.rev","PATRIC","CDS",36753,37175,423,"-","FIG01326890","PLF_590_00005105","PGF_00049118","ACY86478.1",140,"rlgA","RlgA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.8","STM14_5532","VBISalEnt101322_0008","PATRIC.588858.6.CP001362.CDS.3729.3869.fwd","PATRIC","CDS",3729,3869,141,"+","FIG01111221","PLF_590_00024458","PGF_03997088","ACY86442.1",46,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.60","STM14_5569","VBISalEnt101322_0060","PATRIC.588858.6.CP001362.CDS.37520.38110.rev","PATRIC","CDS",37520,38110,591,"-","FIG00023019","PLF_590_00005067","PGF_00416525","ACY86479.1",196,,"Carbonic anhydrase, beta class (EC 4.2.1.1)","GO:0004089|carbonate dehydratase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.61",,"VBISalEnt101322_0061","PATRIC.588858.6.CP001362.CDS.38729.38845.fwd","PATRIC","CDS",38729,38845,117,"+","FIG00638284","PLF_590_00005779","PGF_08225224",,38,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.62","STM14_5570","VBISalEnt101322_0062","PATRIC.588858.6.CP001362.CDS.38915.39217.rev","PATRIC","CDS",38915,39217,303,"-","FIG00904518","PLF_590_00070413","PGF_08225224","ACY86480.1",100,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.2",,"VBISalEnt101322_0002","PATRIC.588858.6.CP001362.CDS.391.546.fwd","PATRIC","CDS",391,546,156,"+","FIG01308092","PLF_590_00005926","PGF_07562061",,51,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.9","STM14_5533","VBISalEnt101322_0009","PATRIC.588858.6.CP001362.CDS.3966.4724.rev","PATRIC","CDS",3966,4724,759,"-","FIG01377016","PLF_590_00005387","PGF_00093352","ACY86443.1",252,"srgC","hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.63","STM14_5571","VBISalEnt101322_0063","PATRIC.588858.6.CP001362.CDS.39662.40777.fwd","PATRIC","CDS",39662,40777,1116,"+","FIG01471516","PLF_590_00005026","PGF_00048132","ACY86481.1",371,"tlpA","Alpha-helical coiled coil protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.64","STM14_5572","VBISalEnt101322_0064","PATRIC.588858.6.CP001362.CDS.40761.41279.fwd","PATRIC","CDS",40761,41279,519,"+","FIG01045534","PLF_590_00082778","PGF_04815137","ACY86482.1",172,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.65",,"VBISalEnt101322_0065","PATRIC.588858.6.CP001362.CDS.41291.41410.fwd","PATRIC","CDS",41291,41410,120,"+","FIG01046076","PLF_590_00005101","PGF_04815137",,39,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.66",,"VBISalEnt101322_0066","PATRIC.588858.6.CP001362.CDS.41463.41798.fwd","PATRIC","CDS",41463,41798,336,"+","FIG01047570","PLF_590_00005028","PGF_00394943",,111,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.67",,"VBISalEnt101322_0067","PATRIC.588858.6.CP001362.CDS.41855.42421.fwd","PATRIC","CDS",41855,42421,567,"+","FIG01046429","PLF_590_00005000","PGF_08225224",,188,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.68","STM14_5574","VBISalEnt101322_0068","PATRIC.588858.6.CP001362.CDS.42453.43394.rev","PATRIC","CDS",42453,43394,942,"-","FIG01314079","PLF_590_00004624","PGF_00827205","ACY86484.1",313,,"Transposase STM474_p1058",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.69","STM14_5575","VBISalEnt101322_0069","PATRIC.588858.6.CP001362.CDS.43809.45014.fwd","PATRIC","CDS",43809,45014,1206,"+","FIG01304329","PLF_590_00004859","PGF_04370656","ACY86485.1",401,"parA","Chromosome (plasmid) partitioning protein ParA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.70","STM14_5576","VBISalEnt101322_0070","PATRIC.588858.6.CP001362.CDS.45014.45988.fwd","PATRIC","CDS",45014,45988,975,"+","FIG00002746","PLF_590_00004863","PGF_07342234","ACY86486.1",324,"parB","Chromosome (plasmid) partitioning protein ParB",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.71","STM14_5577","VBISalEnt101322_0071","PATRIC.588858.6.CP001362.CDS.46070.47344.rev","PATRIC","CDS",46070,47344,1275,"-","FIG00001358","PLF_590_00004456","PGF_00424726","ACY86487.1",424,"samB","Error-prone, lesion bypass DNA polymerase V (UmuC)",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.72","STM14_5578","VBISalEnt101322_0072","PATRIC.588858.6.CP001362.CDS.47344.47583.rev","PATRIC","CDS",47344,47583,240,"-","FIG00001422","PLF_590_00004631","PGF_07518314","ACY86488.1",79,"samA","Error-prone repair protein UmuD",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.10",,"VBISalEnt101322_0010","PATRIC.588858.6.CP001362.CDS.4818.4937.rev","PATRIC","CDS",4818,4937,120,"-","FIG01751992","PLF_590_00005197","PGF_03308585",,39,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.73","STM14_5579","VBISalEnt101322_0073","PATRIC.588858.6.CP001362.CDS.48277.48747.fwd","PATRIC","CDS",48277,48747,471,"+","FIG00904518","PLF_590_00006347","PGF_08225224","ACY86489.1",156,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.74","STM14_5580","VBISalEnt101322_0074","PATRIC.588858.6.CP001362.CDS.48740.49096.fwd","PATRIC","CDS",48740,49096,357,"+","FIG00904518","PLF_590_00006075","PGF_08225224","ACY86490.1",118,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.75",,"VBISalEnt101322_0075","PATRIC.588858.6.CP001362.CDS.49145.49333.fwd","PATRIC","CDS",49145,49333,189,"+","FIG01047486","PLF_590_00006411","PGF_03309036",,62,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.76","STM14_5581","VBISalEnt101322_0076","PATRIC.588858.6.CP001362.CDS.49478.50158.fwd","PATRIC","CDS",49478,50158,681,"+","FIG00001670","PLF_590_00004984","PGF_08865288","ACY86491.1",226,,"Adenine-specific methyltransferase (EC 2.1.1.72)",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.11","STM14_5534","VBISalEnt101322_0011","PATRIC.588858.6.CP001362.CDS.4991.5548.rev","PATRIC","CDS",4991,5548,558,"-","FIG00643483","PLF_590_00005150","PGF_00028319","ACY86444.1",185,"rcK","Outer membrane protein X precursor",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.77","STM14_5582","VBISalEnt101322_0077","PATRIC.588858.6.CP001362.CDS.50158.50379.fwd","PATRIC","CDS",50158,50379,222,"+","FIG01308092","PLF_590_00006276","PGF_08225224","ACY86492.1",73,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.78",,"VBISalEnt101322_0078","PATRIC.588858.6.CP001362.CDS.50435.50848.fwd","PATRIC","CDS",50435,50848,414,"+","FIG01817078","PLF_590_00006251","PGF_10560772",,137,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.79","STM14_5583","VBISalEnt101322_0079","PATRIC.588858.6.CP001362.CDS.50920.51684.fwd","PATRIC","CDS",50920,51684,765,"+","FIG00456886","PLF_590_00006443","PGF_00041553","ACY86493.1",254,,"Putative inner membrane protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.80",,"VBISalEnt101322_0080","PATRIC.588858.6.CP001362.CDS.51665.51889.rev","PATRIC","CDS",51665,51889,225,"-","FIG01748279","PLF_590_00076790","PGF_03309113",,74,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.81","STM14_5584","VBISalEnt101322_0081","PATRIC.588858.6.CP001362.CDS.52180.52614.fwd","PATRIC","CDS",52180,52614,435,"+","FIG00639534","PLF_590_00006206","PGF_00695685","ACY86494.1",144,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.82","STM14_5585","VBISalEnt101322_0082","PATRIC.588858.6.CP001362.CDS.52681.53115.fwd","PATRIC","CDS",52681,53115,435,"+","FIG00904518","PLF_590_00006428","PGF_03309043","ACY86495.1",144,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.83","STM14_5586","VBISalEnt101322_0083","PATRIC.588858.6.CP001362.CDS.53351.53674.fwd","PATRIC","CDS",53351,53674,324,"+","FIG00002786","PLF_590_00006195","PGF_08970263","ACY86496.1",107,,"DNA polymerase III theta subunit (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.84",,"VBISalEnt101322_0084","PATRIC.588858.6.CP001362.CDS.53638.53781.fwd","PATRIC","CDS",53638,53781,144,"+","FIG00638284","PLF_590_00006833","PGF_03309185",,47,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.85","STM14_5587","VBISalEnt101322_0085","PATRIC.588858.6.CP001362.CDS.54375.54893.fwd","PATRIC","CDS",54375,54893,519,"+","FIG00077620","PLF_590_00052616","PGF_02142873","ACY86497.1",172,"ssbB","Single-stranded DNA-binding protein","GO:0003697|single-stranded DNA binding"
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.86","STM14_5588","VBISalEnt101322_0086","PATRIC.588858.6.CP001362.CDS.54948.55190.fwd","PATRIC","CDS",54948,55190,243,"+","FIG00904518","PLF_590_00004893","PGF_00064362","ACY86498.1",80,,"UPF0401 protein YkfF",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.87","STM14_5589","VBISalEnt101322_0087","PATRIC.588858.6.CP001362.CDS.55259.57256.fwd","PATRIC","CDS",55259,57256,1998,"+","FIG00732612","PLF_590_00004823","PGF_00406063","ACY86499.1",665,,"putative ParB-like nuclease",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.12","STM14_5535","VBISalEnt101322_0012","PATRIC.588858.6.CP001362.CDS.5638.6534.rev","PATRIC","CDS",5638,6534,897,"-","FIG01111221","PLF_590_00004156","PGF_00042481","ACY86445.1",298,"srgB","SdiA-regulated putative outer membrane protein SrgB",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.88","STM14_5590","VBISalEnt101322_0088","PATRIC.588858.6.CP001362.CDS.57299.57730.fwd","PATRIC","CDS",57299,57730,432,"+","FIG00732704","PLF_590_00004889","PGF_00038932","ACY86500.1",143,"psiB","Plasmid SOS inhibition protein PsiB",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.89","STM14_5591","VBISalEnt101322_0089","PATRIC.588858.6.CP001362.CDS.57727.58464.fwd","PATRIC","CDS",57727,58464,738,"+","FIG00732768","PLF_590_00005014","PGF_00038929","ACY86501.1",245,"psiA","Plasmid SOS inhibition protein PsiA",
"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","588858.6","CP001362","fig|588858.6.peg.90",,"VBISalEnt101322_0090","PATRIC.588858.6.CP001362.CDS.58499.58627.fwd","PATRIC","CDS",58499,58627,129,"+","FIG01418041","PLF_590_00005099","PGF_03308536",,42,,"hypothetical protein",
