Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.6",,"VBIKlePne319573_0006","PATRIC.1432561.3.CBWU010000003.CDS.520.1083.rev","PATRIC","CDS",520,1083,564,"-","FIG01304412","PLF_570_00004078","PGF_00004805","CDL59644.1",187,,"Fimbrial protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.14",,"VBIKlePne319573_0014","PATRIC.1432561.3.CBWU010000003.CDS.5548.5979.rev","PATRIC","CDS",5548,5979,432,"-","FIG00028472","PLF_570_00003576","PGF_00031004","CDL59652.1",143,,"Periplasmic esterase IroE",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.15",,"VBIKlePne319573_0015","PATRIC.1432561.3.CBWU010000003.CDS.5988.6446.rev","PATRIC","CDS",5988,6446,459,"-","FIG00028472","PLF_570_00003576","PGF_00031004","CDL59653.1",152,,"Periplasmic esterase IroE",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.16",,"VBIKlePne319573_0016","PATRIC.1432561.3.CBWU010000003.CDS.6670.6810.rev","PATRIC","CDS",6670,6810,141,"-","FIG00732808","PLF_570_00003964","PGF_00381102","CDL59654.1",46,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.17",,"VBIKlePne319573_0017","PATRIC.1432561.3.CBWU010000003.CDS.6770.7075.rev","PATRIC","CDS",6770,7075,306,"-","FIG00732044","PLF_570_00003719","PGF_08225224","CDL59655.1",101,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.18",,"VBIKlePne319573_0018","PATRIC.1432561.3.CBWU010000003.CDS.7492.7935.rev","PATRIC","CDS",7492,7935,444,"-","FIG00003147","PLF_570_00003563","PGF_00781343","CDL59656.1",147,,"PTS system, IIA component",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.19",,"VBIKlePne319573_0019","PATRIC.1432561.3.CBWU010000003.CDS.7925.9370.rev","PATRIC","CDS",7925,9370,1446,"-","FIG00002070","PLF_570_00003330","PGF_00898875","CDL59657.1",481,,"Uncharacterized MFS-type transporter",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000003","fig|1432561.3.peg.20",,"VBIKlePne319573_0020","PATRIC.1432561.3.CBWU010000003.CDS.9627.9740.fwd","PATRIC","CDS",9627,9740,114,"+","FIG00731555","PLF_570_00004361","PGF_01958296","CDL59658.1",37,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.25",,"VBIKlePne319573_0025","PATRIC.1432561.3.CBWU010000004.CDS.116.1246.fwd","PATRIC","CDS",116,1246,1131,"+","FIG00002354","PLF_570_00001003","PGF_00070457","CDL59663.1",376,,"dTDP-4-amino-4,6-dideoxygalactose transaminase (EC 2.6.1.59)","GO:0019180|dTDP-4-amino-4,6-dideoxygalactose transaminase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.26",,"VBIKlePne319573_0026","PATRIC.1432561.3.CBWU010000004.CDS.1248.1427.fwd","PATRIC","CDS",1248,1427,180,"+","FIG00905214","PLF_570_00000351","PGF_00846343","CDL59664.1",59,,"Lipid III flippase",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.27",,"VBIKlePne319573_0027","PATRIC.1432561.3.CBWU010000004.CDS.1402.2466.fwd","PATRIC","CDS",1402,2466,1065,"+","FIG00905214","PLF_570_00000351","PGF_00846343","CDL59665.1",354,,"Lipid III flippase",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.29",,"VBIKlePne319573_0029","PATRIC.1432561.3.CBWU010000004.CDS.2993.3574.fwd","PATRIC","CDS",2993,3574,582,"+","FIG00948113","PLF_570_00000509","PGF_00055398","CDL59667.1",193,,"TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase (EC 2.4.1.325)",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.30",,"VBIKlePne319573_0030","PATRIC.1432561.3.CBWU010000004.CDS.3571.4920.fwd","PATRIC","CDS",3571,4920,1350,"+","FIG00904624","PLF_570_00000755","PGF_00039347","CDL59668.1",449,,"Putative ECA polymerase WzyE",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.31",,"VBIKlePne319573_0031","PATRIC.1432561.3.CBWU010000004.CDS.4932.5672.fwd","PATRIC","CDS",4932,5672,741,"+","FIG00905857","PLF_570_00001138","PGF_00017192","CDL59669.1",246,,"Lipopolysaccharide N-acetylmannosaminouronosyltransferase (EC 2.4.1.180)","GO:0047241|lipopolysaccharide N-acetylmannosaminouronosyltransferase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.32",,"VBIKlePne319573_0032","PATRIC.1432561.3.CBWU010000004.CDS.5878.7263.fwd","PATRIC","CDS",5878,7263,1386,"+","FIG00948812","PLF_570_00001188","PGF_00037419","CDL59670.1",461,,"Probable transport protein YifK",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.33",,"VBIKlePne319573_0033","PATRIC.1432561.3.CBWU010000004.CDS.8084.8257.rev","PATRIC","CDS",8084,8257,174,"-","FIG00638284","PLF_570_00004432","PGF_00286585","CDL59671.1",57,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000004","fig|1432561.3.peg.34",,"VBIKlePne319573_0034","PATRIC.1432561.3.CBWU010000004.CDS.8264.9460.rev","PATRIC","CDS",8264,9460,1197,"-","FIG00000868","PLF_570_00001930","PGF_00064931","CDL59672.1",398,,"Uncharacterized protein EC-HemY in Proteobacteria (unrelated to HemY-type PPO in GramPositives)",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000005","fig|1432561.3.peg.35",,"VBIKlePne319573_0035","PATRIC.1432561.3.CBWU010000005.CDS.1459.1677.rev","PATRIC","CDS",1459,1677,219,"-","FIG01264751","PLF_570_00001280","PGF_05860770","CDL59673.1",72,,"(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10) @ Dimethylallyltransferase (EC 2.5.1.1)","GO:0004337|geranyltranstransferase activity;GO:0004161|dimethylallyltranstransferase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000006","fig|1432561.3.peg.36",,"VBIKlePne319573_0036","PATRIC.1432561.3.CBWU010000006.CDS.297.497.fwd","PATRIC","CDS",297,497,201,"+",,"PLF_570_00025739","PGF_01954743","CDL59674.1",66,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000006","fig|1432561.3.peg.38",,"VBIKlePne319573_0038","PATRIC.1432561.3.CBWU010000006.CDS.4068.4673.rev","PATRIC","CDS",4068,4673,606,"-","FIG01097885","PLF_570_00011497","PGF_00413459","CDL59676.1",201,,"tgtA5 cluster protein 1",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000006","fig|1432561.3.peg.37",,"VBIKlePne319573_0037","PATRIC.1432561.3.CBWU010000006.CDS.717.3812.rev","PATRIC","CDS",717,3812,3096,"-","FIG00001475","PLF_570_00129651","PGF_00301762","CDL59675.1",1031,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000007","fig|1432561.3.peg.41",,"VBIKlePne319573_0041","PATRIC.1432561.3.CBWU010000007.CDS.1093.3351.rev","PATRIC","CDS",1093,3351,2259,"-","FIG00000425","PLF_570_00002457","PGF_00057270","CDL59679.1",752,,"DNA topoisomerase IV subunit A (EC 5.99.1.3)","GO:0003918|DNA topoisomerase type II (ATP-hydrolyzing) activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000007","fig|1432561.3.peg.39",,"VBIKlePne319573_0039","PATRIC.1432561.3.CBWU010000007.CDS.163.471.rev","PATRIC","CDS",163,471,309,"-","FIG00005243","PLF_570_00001312","PGF_07631588","CDL59677.1",102,,"Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51) @ Acyl-ACP:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.n4)","GO:0003841|1-acylglycerol-3-phosphate O-acyltransferase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000007","fig|1432561.3.peg.42",,"VBIKlePne319573_0042","PATRIC.1432561.3.CBWU010000007.CDS.3473.3871.rev","PATRIC","CDS",3473,3871,399,"-","FIG01320997","PLF_570_00003240","PGF_02330769","CDL59680.1",132,,"Putative transcriptional regulator STM3175",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000007","fig|1432561.3.peg.43",,"VBIKlePne319573_0043","PATRIC.1432561.3.CBWU010000007.CDS.3831.4343.rev","PATRIC","CDS",3831,4343,513,"-","FIG01320997","PLF_570_00003240","PGF_02330769","CDL59681.1",170,,"Putative transcriptional regulator STM3175",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000007","fig|1432561.3.peg.44",,"VBIKlePne319573_0044","PATRIC.1432561.3.CBWU010000007.CDS.4421.4816.rev","PATRIC","CDS",4421,4816,396,"-","FIG00948804","PLF_570_00001831","PGF_03072887","CDL59682.1",131,,"Protein ygiW precursor",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000007","fig|1432561.3.peg.40",,"VBIKlePne319573_0040","PATRIC.1432561.3.CBWU010000007.CDS.449.901.rev","PATRIC","CDS",449,901,453,"-","FIG00005243","PLF_570_00001312","PGF_07631588","CDL59678.1",150,,"Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51) @ Acyl-ACP:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.n4)","GO:0003841|1-acylglycerol-3-phosphate O-acyltransferase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000008","fig|1432561.3.peg.45",,"VBIKlePne319573_0045","PATRIC.1432561.3.CBWU010000008.CDS.1268.1429.rev","PATRIC","CDS",1268,1429,162,"-",,"PLF_570_00005947","PGF_01958584","CDL59683.1",53,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000008","fig|1432561.3.peg.46",,"VBIKlePne319573_0046","PATRIC.1432561.3.CBWU010000008.CDS.1547.2110.rev","PATRIC","CDS",1547,2110,564,"-","FIG01111221","PLF_570_00014161","PGF_03925068","CDL59684.1",187,,"Outer membrane protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000009","fig|1432561.3.peg.47",,"VBIKlePne319573_0047","PATRIC.1432561.3.CBWU010000009.CDS.102.329.fwd","PATRIC","CDS",102,329,228,"+","FIG00002992","PLF_570_00000575","PGF_00016114","CDL59685.1",75,,"L-fuculokinase (EC 2.7.1.51)","GO:0008737|L-fuculokinase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000009","fig|1432561.3.peg.50",,"VBIKlePne319573_0050","PATRIC.1432561.3.CBWU010000009.CDS.1571.2671.rev","PATRIC","CDS",1571,2671,1101,"-","FIG00002888","PLF_570_00000656","PGF_00415332","CDL59688.1",366,,"23S rRNA (cytidine(2498)-2'-O)-methyltransferase (EC 2.1.1.186)",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000009","fig|1432561.3.peg.51",,"VBIKlePne319573_0051","PATRIC.1432561.3.CBWU010000009.CDS.2664.3059.rev","PATRIC","CDS",2664,3059,396,"-","FIG00018398","PLF_570_00001057","PGF_03038852","CDL59689.1",131,,"FIG00018398: hypothetical regulator",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000009","fig|1432561.3.peg.52",,"VBIKlePne319573_0052","PATRIC.1432561.3.CBWU010000009.CDS.3079.3996.rev","PATRIC","CDS",3079,3996,918,"-","FIG00001855","PLF_570_00000712","PGF_00926610","CDL59690.1",305,,"Glycine cleavage system transcriptional activator GcvA",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000009","fig|1432561.3.peg.48",,"VBIKlePne319573_0048","PATRIC.1432561.3.CBWU010000009.CDS.331.753.fwd","PATRIC","CDS",331,753,423,"+","FIG00022031","PLF_570_00001422","PGF_06718396","CDL59686.1",140,,"L-fucose mutarotase (EC 5.1.3.29)",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000009","fig|1432561.3.peg.53",,"VBIKlePne319573_0053","PATRIC.1432561.3.CBWU010000009.CDS.4349.4579.rev","PATRIC","CDS",4349,4579,231,"-","FIG00638188","PLF_570_00001007","PGF_00949228","CDL59691.1",76,,"Uncharacterized lipoprotein YgdI",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000009","fig|1432561.3.peg.49",,"VBIKlePne319573_0049","PATRIC.1432561.3.CBWU010000009.CDS.812.1522.fwd","PATRIC","CDS",812,1522,711,"+","FIG00004418","PLF_570_00001752","PGF_00016107","CDL59687.1",236,,"L-fucose operon activator","GO:0003700|transcription factor activity;GO:0005622|intracellular"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.55",,"VBIKlePne319573_0055","PATRIC.1432561.3.CBWU010000010.CDS.1519.2040.fwd","PATRIC","CDS",1519,2040,522,"+","FIG00000433","PLF_570_00001634","PGF_00025215","CDL59693.1",173,,"Acetolactate synthase small subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.56",,"VBIKlePne319573_0056","PATRIC.1432561.3.CBWU010000010.CDS.2221.3225.fwd","PATRIC","CDS",2221,3225,1005,"+","FIG00133743","PLF_570_00001098","PGF_00006376","CDL59694.1",334,,"Fructose repressor FruR, LacI family",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.54",,"VBIKlePne319573_0054","PATRIC.1432561.3.CBWU010000010.CDS.29.1546.fwd","PATRIC","CDS",29,1546,1518,"+","FIG00136692","PLF_570_00000157","PGF_00025090","CDL59692.1",505,,"Acetolactate synthase large subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.57",,"VBIKlePne319573_0057","PATRIC.1432561.3.CBWU010000010.CDS.3866.4324.fwd","PATRIC","CDS",3866,4324,459,"+","FIG00000547","PLF_570_00001341","PGF_01420802","CDL59695.1",152,,"Transcriptional regulator MraZ",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.58",,"VBIKlePne319573_0058","PATRIC.1432561.3.CBWU010000010.CDS.4327.5268.fwd","PATRIC","CDS",4327,5268,942,"+","FIG00000172","PLF_570_00001282","PGF_02390924","CDL59696.1",313,,"16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.59",,"VBIKlePne319573_0059","PATRIC.1432561.3.CBWU010000010.CDS.5421.5630.fwd","PATRIC","CDS",5421,5630,210,"+","FIG00001060","PLF_570_00001659","PGF_01170625","CDL59697.1",69,,"Cell division protein FtsL",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.60",,"VBIKlePne319573_0060","PATRIC.1432561.3.CBWU010000010.CDS.5646.6872.fwd","PATRIC","CDS",5646,6872,1227,"+","FIG00046929","PLF_570_00000276","PGF_10302926","CDL59698.1",408,,"Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.61",,"VBIKlePne319573_0061","PATRIC.1432561.3.CBWU010000010.CDS.7148.7414.fwd","PATRIC","CDS",7148,7414,267,"+","FIG00046929","PLF_570_00000276","PGF_10302926","CDL59699.1",88,,"Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.62",,"VBIKlePne319573_0062","PATRIC.1432561.3.CBWU010000010.CDS.7473.7820.fwd","PATRIC","CDS",7473,7820,348,"+","FIG00000243","PLF_570_00000513","PGF_07096769","CDL59700.1",115,,"UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)","GO:0008765|UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000010","fig|1432561.3.peg.63",,"VBIKlePne319573_0063","PATRIC.1432561.3.CBWU010000010.CDS.7817.8887.fwd","PATRIC","CDS",7817,8887,1071,"+","FIG00000243","PLF_570_00000513","PGF_07096769","CDL59701.1",356,,"UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)","GO:0008765|UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000011","fig|1432561.3.peg.66",,"VBIKlePne319573_0066","PATRIC.1432561.3.CBWU010000011.CDS.1090.1806.rev","PATRIC","CDS",1090,1806,717,"-","FIG00763261","PLF_570_00000148","PGF_03673574","CDL59704.1",238,,"DNA replication helicase loader DnaC/DnaI",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000011","fig|1432561.3.peg.64",,"VBIKlePne319573_0064","PATRIC.1432561.3.CBWU010000011.CDS.177.290.fwd","PATRIC","CDS",177,290,114,"+",,"PLF_570_00012403","PGF_01949403","CDL59702.1",37,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000011","fig|1432561.3.peg.67",,"VBIKlePne319573_0067","PATRIC.1432561.3.CBWU010000011.CDS.1831.2100.rev","PATRIC","CDS",1831,2100,270,"-","FIG00351742","PLF_570_00001187","PGF_06898246","CDL59705.1",89,,"Primosomal protein I",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000011","fig|1432561.3.peg.65",,"VBIKlePne319573_0065","PATRIC.1432561.3.CBWU010000011.CDS.533.1024.rev","PATRIC","CDS",533,1024,492,"-","FIG01309725","PLF_570_00003489","PGF_00040952","CDL59703.1",163,,"Putative glycoprotein/receptor",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000012","fig|1432561.3.peg.70",,"VBIKlePne319573_0070","PATRIC.1432561.3.CBWU010000012.CDS.1381.1518.rev","PATRIC","CDS",1381,1518,138,"-",,"PLF_570_00000240","PGF_00404364","CDL59708.1",45,,"Biotin sulfoxide reductase (EC 1.-.-.-) / Free methionine-(S)-sulfoxide reductase","GO:0008748|N-ethylmaleimide reductase activity;GO:0008748|reduced coenzyme F420 dehydrogenase activity;GO:0008748|sulfur oxygenase reductase activity;GO:0008748|malolactic enzyme activity;GO:0008748|NADPH:sulfur oxidoreductase activity;GO:0008748|epoxyqueuosine reductase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000012","fig|1432561.3.peg.71",,"VBIKlePne319573_0071","PATRIC.1432561.3.CBWU010000012.CDS.1515.1628.rev","PATRIC","CDS",1515,1628,114,"-",,"PLF_570_00000240","PGF_00404364","CDL59709.1",37,,"Biotin sulfoxide reductase (EC 1.-.-.-) / Free methionine-(S)-sulfoxide reductase","GO:0008748|N-ethylmaleimide reductase activity;GO:0008748|reduced coenzyme F420 dehydrogenase activity;GO:0008748|sulfur oxygenase reductase activity;GO:0008748|malolactic enzyme activity;GO:0008748|NADPH:sulfur oxidoreductase activity;GO:0008748|epoxyqueuosine reductase activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000012","fig|1432561.3.peg.68",,"VBIKlePne319573_0068","PATRIC.1432561.3.CBWU010000012.CDS.251.994.fwd","PATRIC","CDS",251,994,744,"+","FIG00000673","PLF_570_00001357","PGF_05357708","CDL59706.1",247,,"DNA-3-methyladenine glycosylase (EC 3.2.2.20)","GO:0008725|DNA-3-methyladenine glycosylase I activity"
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000012","fig|1432561.3.peg.69",,"VBIKlePne319573_0069","PATRIC.1432561.3.CBWU010000012.CDS.972.1412.fwd","PATRIC","CDS",972,1412,441,"+","FIG00905362","PLF_570_00003661","PGF_01074065","CDL59707.1",146,,"Uncharacterized N-acetyltransferase YiaC",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000013","fig|1432561.3.peg.72",,"VBIKlePne319573_0072","PATRIC.1432561.3.CBWU010000013.CDS.67.735.fwd","PATRIC","CDS",67,735,669,"+","FIG00733115","PLF_570_00011447","PGF_08225224","CDL59710.1",222,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000013","fig|1432561.3.peg.73",,"VBIKlePne319573_0073","PATRIC.1432561.3.CBWU010000013.CDS.755.868.fwd","PATRIC","CDS",755,868,114,"+",,"PLF_570_00004696","PGF_01958359","CDL59711.1",37,,"hypothetical protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000013","fig|1432561.3.peg.74",,"VBIKlePne319573_0074","PATRIC.1432561.3.CBWU010000013.CDS.869.1627.rev","PATRIC","CDS",869,1627,759,"-","FIG00801557","PLF_570_00000864","PGF_00006331","CDL59712.1",252,,"Fosmidomycin resistance protein",
"Klebsiella pneumoniae IS39","1432561.3","CBWU010000014","fig|1432561.3.peg.78",,"VBIKlePne319573_0078","PATRIC.1432561.3.CBWU010000014.CDS.1120.1278.fwd","PATRIC","CDS",1120,1278,159,"+",,"PLF_570_00004787","PGF_10482415","CDL59716.1",52,,"hypothetical protein",
