Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000007","fig|1432558.3.peg.33",,"VBIKlePne320349_0033","PATRIC.1432558.3.CBWQ010000007.CDS.385.1395.rev","PATRIC","CDS",385,1395,1011,"-","FIG00005161","PLF_570_00001724","PGF_00006503","CDL42255.1",336,,"Fumarate respiration sensor kinase protein DcuS",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.34",,"VBIKlePne320349_0034","PATRIC.1432558.3.CBWQ010000008.CDS.130.1446.fwd","PATRIC","CDS",130,1446,1317,"+","FIG00133490","PLF_570_00002607","PGF_00947361","CDL42266.1",438,,"Phenylacetate-coenzyme A ligase (EC 6.2.1.30)","GO:0047475|phenylacetate-CoA ligase activity"
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.35",,"VBIKlePne320349_0035","PATRIC.1432558.3.CBWQ010000008.CDS.1546.2472.fwd","PATRIC","CDS",1546,2472,927,"+","FIG00020123","PLF_570_00002608","PGF_00033043","CDL42270.1",308,,"Phenylacetic acid degradation operon negative regulatory protein PaaX",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.36",,"VBIKlePne320349_0036","PATRIC.1432558.3.CBWQ010000008.CDS.2482.3072.fwd","PATRIC","CDS",2482,3072,591,"+","FIG00014301","PLF_570_00002848","PGF_02205168","CDL42273.1",196,,"Phenylacetic acid degradation protein PaaY",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.37",,"VBIKlePne320349_0037","PATRIC.1432558.3.CBWQ010000008.CDS.3091.3498.fwd","PATRIC","CDS",3091,3498,408,"+","FIG01319685","PLF_570_00003401","PGF_00007570","CDL42275.1",135,,"Gfa-like protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.38",,"VBIKlePne320349_0038","PATRIC.1432558.3.CBWQ010000008.CDS.3535.4140.rev","PATRIC","CDS",3535,4140,606,"-","FIG00553659","PLF_570_00002550","PGF_10547233","CDL42276.1",201,,"FMN-dependent NADH-azoreductase (EC 1.7.1.6)","GO:0050446|azobenzene reductase activity"
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.39",,"VBIKlePne320349_0039","PATRIC.1432558.3.CBWQ010000008.CDS.4345.4458.fwd","PATRIC","CDS",4345,4458,114,"+","FIG00905340","PLF_570_00115537","PGF_08152874","CDL42277.1",37,,"ATP-dependent helicase HrpA",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.40",,"VBIKlePne320349_0040","PATRIC.1432558.3.CBWQ010000008.CDS.4445.8248.fwd","PATRIC","CDS",4445,8248,3804,"+","FIG00905340","PLF_570_00115537","PGF_08152874","CDL42278.1",1267,,"ATP-dependent helicase HrpA",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000008","fig|1432558.3.peg.41",,"VBIKlePne320349_0041","PATRIC.1432558.3.CBWQ010000008.CDS.8309.8683.rev","PATRIC","CDS",8309,8683,375,"-","FIG00821228","PLF_570_00000733","PGF_12868228","CDL42279.1",124,,"O-methyltransferase",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000009","fig|1432558.3.peg.43",,"VBIKlePne320349_0043","PATRIC.1432558.3.CBWQ010000009.CDS.1188.1589.fwd","PATRIC","CDS",1188,1589,402,"+","FIG00732132","PLF_570_00003715","PGF_03467565","CDL42281.1",133,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000009","fig|1432558.3.peg.44",,"VBIKlePne320349_0044","PATRIC.1432558.3.CBWQ010000009.CDS.1584.1706.rev","PATRIC","CDS",1584,1706,123,"-",,"PLF_570_00006091","PGF_01958621","CDL42282.1",40,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000009","fig|1432558.3.peg.42",,"VBIKlePne320349_0042","PATRIC.1432558.3.CBWQ010000009.CDS.194.328.fwd","PATRIC","CDS",194,328,135,"+",,"PLF_570_00008368","PGF_01958939","CDL42280.1",44,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000009","fig|1432558.3.peg.45",,"VBIKlePne320349_0045","PATRIC.1432558.3.CBWQ010000009.CDS.2731.4647.rev","PATRIC","CDS",2731,4647,1917,"-","FIG00731366","PLF_570_00000545","PGF_01064731","CDL42283.1",638,,"DUF1176 domain-containing protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000009","fig|1432558.3.peg.46",,"VBIKlePne320349_0046","PATRIC.1432558.3.CBWQ010000009.CDS.4887.5462.rev","PATRIC","CDS",4887,5462,576,"-","FIG00554417","PLF_570_00001904","PGF_00058852","CDL42284.1",191,,"Transcriptional regulator YjdC, AcrR family",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000009","fig|1432558.3.peg.47",,"VBIKlePne320349_0047","PATRIC.1432558.3.CBWQ010000009.CDS.5498.5830.rev","PATRIC","CDS",5498,5830,333,"-","FIG00000709","PLF_570_00000683","PGF_08652177","CDL42285.1",110,,"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)","GO:0047134|protein-disulfide reductase activity"
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000010","fig|1432558.3.peg.48",,"VBIKlePne320349_0048","PATRIC.1432558.3.CBWQ010000010.CDS.901.1233.fwd","PATRIC","CDS",901,1233,333,"+","FIG01308092","PLF_570_00004643","PGF_08225224","CDL42286.1",110,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000011","fig|1432558.3.peg.49",,"VBIKlePne320349_0049","PATRIC.1432558.3.CBWQ010000011.CDS.111.386.rev","PATRIC","CDS",111,386,276,"-",,"PLF_570_00007627","PGF_08225224","CDL42296.1",91,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000011","fig|1432558.3.peg.51",,"VBIKlePne320349_0051","PATRIC.1432558.3.CBWQ010000011.CDS.1508.2470.fwd","PATRIC","CDS",1508,2470,963,"+","FIG01956176","PLF_570_00001652","PGF_04486278","CDL42300.1",320,,"Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)","GO:0004079|biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity;GO:0004080|biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity;GO:0004078|biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity;GO:0004077|biotin-[acetyl-CoA-carboxylase] ligase activity"
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000011","fig|1432558.3.peg.52",,"VBIKlePne320349_0052","PATRIC.1432558.3.CBWQ010000011.CDS.2496.3362.rev","PATRIC","CDS",2496,3362,867,"-","FIG00000936","PLF_570_00001803","PGF_04449783","CDL42301.1",288,,"Pantothenate kinase (EC 2.7.1.33)","GO:0004594|pantothenate kinase activity"
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000011","fig|1432558.3.peg.53",,"VBIKlePne320349_0053","PATRIC.1432558.3.CBWQ010000011.CDS.3535.3648.fwd","PATRIC","CDS",3535,3648,114,"+",,"PLF_570_00009709","PGF_01959308","CDL42302.1",37,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000011","fig|1432558.3.peg.50",,"VBIKlePne320349_0050","PATRIC.1432558.3.CBWQ010000011.CDS.483.1511.fwd","PATRIC","CDS",483,1511,1029,"+","FIG00000163","PLF_570_00000987","PGF_00063974","CDL42299.1",342,,"UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000012","fig|1432558.3.peg.54",,"VBIKlePne320349_0054","PATRIC.1432558.3.CBWQ010000012.CDS.1291.1650.rev","PATRIC","CDS",1291,1650,360,"-","FIG00732794","PLF_570_00003834","PGF_00279649","CDL42327.1",119,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000012","fig|1432558.3.peg.55",,"VBIKlePne320349_0055","PATRIC.1432558.3.CBWQ010000012.CDS.1893.2612.rev","PATRIC","CDS",1893,2612,720,"-","FIG00001247","PLF_570_00002466","PGF_12706928","CDL42330.1",239,,"Two-component transcriptional response regulator RstA",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000012","fig|1432558.3.peg.56",,"VBIKlePne320349_0056","PATRIC.1432558.3.CBWQ010000012.CDS.2741.3076.fwd","PATRIC","CDS",2741,3076,336,"+","FIG00920505","PLF_570_00007238","PGF_03375263","CDL42332.1",111,,"Inner membrane protein YdgC",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000012","fig|1432558.3.peg.57",,"VBIKlePne320349_0057","PATRIC.1432558.3.CBWQ010000012.CDS.3073.3795.rev","PATRIC","CDS",3073,3795,723,"-","FIG00138402","PLF_570_00002552","PGF_03187833","CDL42334.1",240,,"FolM Alternative dihydrofolate reductase 1",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000012","fig|1432558.3.peg.58",,"VBIKlePne320349_0058","PATRIC.1432558.3.CBWQ010000012.CDS.3832.4425.rev","PATRIC","CDS",3832,4425,594,"-","FIG00001166","PLF_570_00001325","PGF_00064610","CDL42336.1",197,,"Arginine/ornithine antiporter ArcD",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.69",,"VBIKlePne320349_0069","PATRIC.1432558.3.CBWQ010000013.CDS.10269.11396.rev","PATRIC","CDS",10269,11396,1128,"-","FIG00003299","PLF_570_00001131","PGF_00016041","CDL42376.1",375,,"L-arabinose ABC transporter, substrate-binding protein AraF",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.70",,"VBIKlePne320349_0070","PATRIC.1432558.3.CBWQ010000013.CDS.12290.12799.fwd","PATRIC","CDS",12290,12799,510,"+","FIG00004237","PLF_570_00003561","PGF_06077968","CDL42378.1",169,,"Bacterial non-heme ferritin (EC 1.16.3.2)",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.60",,"VBIKlePne320349_0060","PATRIC.1432558.3.CBWQ010000013.CDS.1266.1898.fwd","PATRIC","CDS",1266,1898,633,"+","FIG00000088","PLF_570_00000451","PGF_00926109","CDL42358.1",210,,"Arginyl-tRNA synthetase (EC 6.1.1.19)","GO:0004814|arginine-tRNA ligase activity"
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.71",,"VBIKlePne320349_0071","PATRIC.1432558.3.CBWQ010000013.CDS.12870.13028.rev","PATRIC","CDS",12870,13028,159,"-",,"PLF_570_00005249","PGF_01958435","CDL42379.1",52,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.72",,"VBIKlePne320349_0072","PATRIC.1432558.3.CBWQ010000013.CDS.13094.13414.fwd","PATRIC","CDS",13094,13414,321,"+","FIG00453115","PLF_570_00116062","PGF_10350517","CDL42380.1",106,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.73",,"VBIKlePne320349_0073","PATRIC.1432558.3.CBWQ010000013.CDS.13383.14177.fwd","PATRIC","CDS",13383,14177,795,"+","FIG00453115","PLF_570_00009023","PGF_00026896","CDL42381.1",264,,"Oligogalacturonide transporter",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.74",,"VBIKlePne320349_0074","PATRIC.1432558.3.CBWQ010000013.CDS.14267.14608.fwd","PATRIC","CDS",14267,14608,342,"+","FIG00453115","PLF_570_00009023","PGF_00026896","CDL42383.1",113,,"Oligogalacturonide transporter",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.75",,"VBIKlePne320349_0075","PATRIC.1432558.3.CBWQ010000013.CDS.14646.14897.rev","PATRIC","CDS",14646,14897,252,"-","FIG00510288","PLF_570_00002268","PGF_10548361","CDL42384.1",83,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.76",,"VBIKlePne320349_0076","PATRIC.1432558.3.CBWQ010000013.CDS.15048.15860.fwd","PATRIC","CDS",15048,15860,813,"+","FIG00613966","PLF_570_00051057","PGF_09996723","CDL42386.1",270,,"Uncharacterized MFS-type transporter",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.77",,"VBIKlePne320349_0077","PATRIC.1432558.3.CBWQ010000013.CDS.15818.16468.fwd","PATRIC","CDS",15818,16468,651,"+","FIG00613966","PLF_570_00051057","PGF_09996723","CDL42387.1",216,,"Uncharacterized MFS-type transporter",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.59",,"VBIKlePne320349_0059","PATRIC.1432558.3.CBWQ010000013.CDS.164.1306.fwd","PATRIC","CDS",164,1306,1143,"+","FIG00000088","PLF_570_00000451","PGF_00926109","CDL42355.1",380,,"Arginyl-tRNA synthetase (EC 6.1.1.19)","GO:0004814|arginine-tRNA ligase activity"
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.78",,"VBIKlePne320349_0078","PATRIC.1432558.3.CBWQ010000013.CDS.16536.17063.rev","PATRIC","CDS",16536,17063,528,"-","FIG00007097","PLF_570_00002673","PGF_00403733","CDL42388.1",175,,"predicted 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.79",,"VBIKlePne320349_0079","PATRIC.1432558.3.CBWQ010000013.CDS.17347.17526.fwd","PATRIC","CDS",17347,17526,180,"+","FIG00733021","PLF_570_00004498","PGF_01958324","CDL42389.1",59,,"hypothetical protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.80",,"VBIKlePne320349_0080","PATRIC.1432558.3.CBWQ010000013.CDS.17584.18081.fwd","PATRIC","CDS",17584,18081,498,"+","FIG00554143","PLF_570_00002330","PGF_06077968","CDL42392.1",165,,"Bacterial non-heme ferritin (EC 1.16.3.2)",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.81",,"VBIKlePne320349_0081","PATRIC.1432558.3.CBWQ010000013.CDS.18133.18357.rev","PATRIC","CDS",18133,18357,225,"-","FIG00731489","PLF_570_00003998","PGF_00065491","CDL42394.1",74,,"Uncharacterized protein YecH",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.82",,"VBIKlePne320349_0082","PATRIC.1432558.3.CBWQ010000013.CDS.18519.19313.fwd","PATRIC","CDS",18519,19313,795,"+","FIG00004484","PLF_570_00000986","PGF_03868166","CDL42397.1",264,,"Tyrosine-specific transport protein",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.61",,"VBIKlePne320349_0061","PATRIC.1432558.3.CBWQ010000013.CDS.1928.3100.rev","PATRIC","CDS",1928,3100,1173,"-","FIG00006764","PLF_570_00000764","PGF_03081716","CDL42360.1",390,,"Rhamnogalacturonides degradation protein RhiN",
"Klebsiella pneumoniae ISC21","1432558.3","CBWQ010000013","fig|1432558.3.peg.62",,"VBIKlePne320349_0062","PATRIC.1432558.3.CBWQ010000013.CDS.3105.4688.rev","PATRIC","CDS",3105,4688,1584,"-","FIG00064397","PLF_570_00001211","PGF_00048271","CDL42361.1",527,,"Rhamnogalacturonide transporter RhiT",
