Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.927","KPHS_09550","VBIKlePne218548_0927","PATRIC.1125630.4.CP003200.CDS.1014641.1015309.fwd","PATRIC","CDS",1014641,1015309,669,"+","FIG00005121","PLF_570_00001381","PGF_00426342","AEW59653.1",222,,"FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.928","KPHS_09560","VBIKlePne218548_0928","PATRIC.1125630.4.CP003200.CDS.1015306.1015773.rev","PATRIC","CDS",1015306,1015773,468,"-","FIG00000542","PLF_570_00036404","PGF_09258168","AEW59654.1",155,,"Ribonuclease HI (EC 3.1.26.4)","GO:0003676|nucleic acid binding;GO:0004523|ribonuclease H activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.929","KPHS_09570","VBIKlePne218548_0929","PATRIC.1125630.4.CP003200.CDS.1015838.1016569.fwd","PATRIC","CDS",1015838,1016569,732,"+","FIG00008411","PLF_570_00001685","PGF_10506571","AEW59655.1",243,,"DNA polymerase III epsilon subunit (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.930","KPHS_09580","VBIKlePne218548_0930","PATRIC.1125630.4.CP003200.CDS.1016839.1017720.rev","PATRIC","CDS",1016839,1017720,882,"-","FIG00005103","PLF_570_00003480","PGF_00017859","AEW59656.1",293,,"Transcriptional regulator YfiE, LysR family",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.931","KPHS_09590","VBIKlePne218548_0931","PATRIC.1125630.4.CP003200.CDS.1017824.1018414.fwd","PATRIC","CDS",1017824,1018414,591,"+","FIG00731583","PLF_570_00003612","PGF_00420082","AEW59657.1",196,,"Cysteine/O-acetylserine efflux protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.932","KPHS_09600","VBIKlePne218548_0932","PATRIC.1125630.4.CP003200.CDS.1018445.1019230.rev","PATRIC","CDS",1018445,1019230,786,"-","FIG00638161","PLF_570_00003511","PGF_00847718","AEW59658.1",261,,"Aliphatic amidase AmiE (EC 3.5.1.4)","GO:0004040|amidase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.933","KPHS_09610","VBIKlePne218548_0933","PATRIC.1125630.4.CP003200.CDS.1019394.1021838.rev","PATRIC","CDS",1019394,1021838,2445,"-","FIG00009149","PLF_570_00000674","PGF_07284660","AEW59659.1",814,,"Acyl-coenzyme A dehydrogenase FadE (EC 1.3.8.-)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.934","KPHS_09620","VBIKlePne218548_0934","PATRIC.1125630.4.CP003200.CDS.1022078.1022659.fwd","PATRIC","CDS",1022078,1022659,582,"+","FIG00002799","PLF_570_00001353","PGF_04760055","AEW59660.1",193,,"D-sedoheptulose 7-phosphate isomerase (EC 5.3.1.28)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.935","KPHS_09630","VBIKlePne218548_0935","PATRIC.1125630.4.CP003200.CDS.1022734.1023501.fwd","PATRIC","CDS",1022734,1023501,768,"+","FIG00948231","PLF_570_00001822","PGF_02268482","AEW59661.1",255,,"Putative glutamine amidotransferase YafJ",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.94","KPHS_00950","VBIKlePne218548_0094","PATRIC.1125630.4.CP003200.CDS.102302.102964.rev","PATRIC","CDS",102302,102964,663,"-","FIG00000023","PLF_570_00000631","PGF_12693311","AEW58793.1",220,,"Fructose-6-phosphate aldolase",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.936","KPHS_09640","VBIKlePne218548_0936","PATRIC.1125630.4.CP003200.CDS.1023472.1024212.rev","PATRIC","CDS",1023472,1024212,741,"-","FIG00905406","PLF_570_00001961","PGF_06206721","AEW59662.1",246,,"Putative L,D-transpeptidase YafK",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.937","KPHS_09650","VBIKlePne218548_0937","PATRIC.1125630.4.CP003200.CDS.1024624.1025967.fwd","PATRIC","CDS",1024624,1025967,1344,"+","FIG00001337","PLF_570_00000926","PGF_00025184","AEW59663.1",447,,"Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.8)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.938","KPHS_09660","VBIKlePne218548_0938","PATRIC.1125630.4.CP003200.CDS.1025971.1027209.fwd","PATRIC","CDS",1025971,1027209,1239,"+","FIG00033847","PLF_570_00001790","PGF_00025185","AEW59664.1",412,,"Na(+)-translocating NADH-quinone reductase subunit B (EC 1.6.5.8)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.939","KPHS_09670","VBIKlePne218548_0939","PATRIC.1125630.4.CP003200.CDS.1027202.1027996.fwd","PATRIC","CDS",1027202,1027996,795,"+","FIG00036997","PLF_570_00001459","PGF_00025187","AEW59665.1",264,,"Na(+)-translocating NADH-quinone reductase subunit C (EC 1.6.5.8)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.940","KPHS_09680","VBIKlePne218548_0940","PATRIC.1125630.4.CP003200.CDS.1027989.1028627.fwd","PATRIC","CDS",1027989,1028627,639,"+","FIG00002053","PLF_570_00002381","PGF_00025188","AEW59666.1",212,,"Na(+)-translocating NADH-quinone reductase subunit D (EC 1.6.5.8)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.941","KPHS_09690","VBIKlePne218548_0941","PATRIC.1125630.4.CP003200.CDS.1028634.1029230.fwd","PATRIC","CDS",1028634,1029230,597,"+","FIG00001289","PLF_570_00002382","PGF_00025189","AEW59667.1",198,,"Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.8)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.942","KPHS_09700","VBIKlePne218548_0942","PATRIC.1125630.4.CP003200.CDS.1029243.1030466.fwd","PATRIC","CDS",1029243,1030466,1224,"+","FIG00001373","PLF_570_00002383","PGF_00025190","AEW59668.1",407,,"Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.8)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.943","KPHS_09710","VBIKlePne218548_0943","PATRIC.1125630.4.CP003200.CDS.1030469.1030684.fwd","PATRIC","CDS",1030469,1030684,216,"+","FIG01304425","PLF_570_00002851","PGF_00037063","AEW59669.1",71,,"Probable exported or periplasmic protein in ApbE locus",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.944","KPHS_09720","VBIKlePne218548_0944","PATRIC.1125630.4.CP003200.CDS.1030997.1031857.rev","PATRIC","CDS",1030997,1031857,861,"-","FIG00002239","PLF_570_00002078","PGF_04776928","AEW59670.1",286,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)","GO:0008889|glycerophosphodiester phosphodiesterase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.95","KPHS_00960","VBIKlePne218548_0095","PATRIC.1125630.4.CP003200.CDS.103170.104156.rev","PATRIC","CDS",103170,104156,987,"-","FIG00510130","PLF_570_00001905","PGF_00039164","AEW58794.1",328,,"Uncharacterized transcriptional regulator YijO, AraC family",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.945","KPHS_09730","VBIKlePne218548_0945","PATRIC.1125630.4.CP003200.CDS.1032017.1033072.fwd","PATRIC","CDS",1032017,1033072,1056,"+","FIG00023943","PLF_570_00001687","PGF_03787622","AEW59671.1",351,,"DNA polymerase IV (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.946","KPHS_09740","VBIKlePne218548_0946","PATRIC.1125630.4.CP003200.CDS.1033075.1033527.fwd","PATRIC","CDS",1033075,1033527,453,"+","FIG01323120","PLF_570_00003593","PGF_00064608","AEW59672.1",150,,"Uncharacterized acetyltransferase YafP (EC 2.3.1.-)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.947","KPHS_09750","VBIKlePne218548_0947","PATRIC.1125630.4.CP003200.CDS.1033570.1035027.rev","PATRIC","CDS",1033570,1035027,1458,"-","FIG00001188","PLF_570_00000685","PGF_00420732","AEW59673.1",485,,"Cytosol nonspecific dipeptidase (EC 3.4.13.18)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.948","KPHS_09760","VBIKlePne218548_0948","PATRIC.1125630.4.CP003200.CDS.1035285.1035743.fwd","PATRIC","CDS",1035285,1035743,459,"+","FIG00003704","PLF_570_00002488","PGF_01174787","AEW59674.1",152,,"Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)","GO:0000310|xanthine phosphoribosyltransferase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.949","KPHS_09770","VBIKlePne218548_0949","PATRIC.1125630.4.CP003200.CDS.1035849.1037093.fwd","PATRIC","CDS",1035849,1037093,1245,"+","FIG00731722","PLF_570_00000460","PGF_00004253","AEW59675.1",414,,"Fermentation/respiration switch protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.950","KPHS_09780","VBIKlePne218548_0950","PATRIC.1125630.4.CP003200.CDS.1037151.1037549.fwd","PATRIC","CDS",1037151,1037549,399,"+","FIG00919658","PLF_570_00001064","PGF_00419816","AEW59676.1",132,,"Curlin genes transcriptional activator",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.951","KPHS_09790","VBIKlePne218548_0951","PATRIC.1125630.4.CP003200.CDS.1037635.1038327.rev","PATRIC","CDS",1037635,1038327,693,"-","FIG01309127","PLF_570_00003611","PGF_00419733","AEW59677.1",230,,"CsiR, transcriptional repressor of CsiD",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.952","KPHS_09800","VBIKlePne218548_0952","PATRIC.1125630.4.CP003200.CDS.1038373.1039773.rev","PATRIC","CDS",1038373,1039773,1401,"-","FIG00731633","PLF_570_00003416","PGF_00071509","AEW59678.1",466,,"gamma-aminobutyrate (GABA) permease",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.953","KPHS_09810","VBIKlePne218548_0953","PATRIC.1125630.4.CP003200.CDS.1039909.1041192.rev","PATRIC","CDS",1039909,1041192,1284,"-","FIG00006767","PLF_570_00003620","PGF_04337880","AEW59679.1",427,,"Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.954","KPHS_09820","VBIKlePne218548_0954","PATRIC.1125630.4.CP003200.CDS.1041205.1042653.rev","PATRIC","CDS",1041205,1042653,1449,"-","FIG01958943","PLF_570_00056964","PGF_07204877","AEW59680.1",482,,"Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)","GO:0009013|succinate-semialdehyde dehydrogenase [NAD(P)+] activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.96","KPHS_00970","VBIKlePne218548_0096","PATRIC.1125630.4.CP003200.CDS.104181.104831.fwd","PATRIC","CDS",104181,104831,651,"+","FIG01307865","PLF_570_00001146","PGF_00020322","AEW58795.1",216,,"Metal-binding protein ZinT",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.955","KPHS_09830","VBIKlePne218548_0955","PATRIC.1125630.4.CP003200.CDS.1042679.1043947.rev","PATRIC","CDS",1042679,1043947,1269,"-","FIG00011820","PLF_570_00003944","PGF_00015978","AEW59681.1",422,,"L-2-hydroxyglutarate oxidase (EC 1.1.3.15)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.956","KPHS_09840","VBIKlePne218548_0956","PATRIC.1125630.4.CP003200.CDS.1043975.1044991.rev","PATRIC","CDS",1043975,1044991,1017,"-","FIG01236620","PLF_570_00003665","PGF_00416505","AEW59682.1",338,,"Carbon starvation induced protein CsiD",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.957","KPHS_09850","VBIKlePne218548_0957","PATRIC.1125630.4.CP003200.CDS.1045414.1045671.fwd","PATRIC","CDS",1045414,1045671,258,"+","FIG00732333","PLF_570_00001957","PGF_07256821","AEW59683.1",85,,"UPF0386 protein YjhX",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.958","KPHS_09860","VBIKlePne218548_0958","PATRIC.1125630.4.CP003200.CDS.1045729.1046478.fwd","PATRIC","CDS",1045729,1046478,750,"+","FIG00731983","PLF_570_00003533","PGF_06788576","AEW59684.1",249,,"SAM-dependent methyltransferase",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.959","KPHS_09870","VBIKlePne218548_0959","PATRIC.1125630.4.CP003200.CDS.1046519.1047157.rev","PATRIC","CDS",1046519,1047157,639,"-","FIG00987772","PLF_570_00004438","PGF_09266859","AEW59685.1",212,,"Uncharacterized glutathione S-transferase-like protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.960","KPHS_09880","VBIKlePne218548_0960","PATRIC.1125630.4.CP003200.CDS.1047375.1048637.rev","PATRIC","CDS",1047375,1048637,1263,"-","FIG00001307","PLF_570_00004454","PGF_00029677","AEW59686.1",420,,"PTS system, galactitol-specific IIC component",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.961","KPHS_09890","VBIKlePne218548_0961","PATRIC.1125630.4.CP003200.CDS.1048726.1049721.rev","PATRIC","CDS",1048726,1049721,996,"-","FIG00031250","PLF_570_00004506","PGF_00012987","AEW59687.1",331,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)","GO:0004617|phosphoglycerate dehydrogenase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.97","KPHS_00980","VBIKlePne218548_0097","PATRIC.1125630.4.CP003200.CDS.104875.107526.rev","PATRIC","CDS",104875,107526,2652,"-","FIG00000711","PLF_570_00000257","PGF_00033392","AEW58796.1",883,,"Phosphoenolpyruvate carboxylase (EC 4.1.1.31)","GO:0008964|phosphoenolpyruvate carboxylase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.962","KPHS_09900","VBIKlePne218548_0962","PATRIC.1125630.4.CP003200.CDS.1049738.1050499.rev","PATRIC","CDS",1049738,1050499,762,"-","FIG00621114","PLF_570_00004500","PGF_10532194","AEW59688.1",253,,"Oxidoreductase, short-chain dehydrogenase/reductase family",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.963","KPHS_09910","VBIKlePne218548_0963","PATRIC.1125630.4.CP003200.CDS.1050511.1052049.rev","PATRIC","CDS",1050511,1052049,1539,"-","FIG00229241","PLF_570_00004501","PGF_00016268","AEW59689.1",512,,"L-xylulokinase (EC 2.7.1.53) @ 3-keto-L-gulonate kinase","GO:0008744|L-xylulokinase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.964","KPHS_09920","VBIKlePne218548_0964","PATRIC.1125630.4.CP003200.CDS.1052070.1052621.rev","PATRIC","CDS",1052070,1052621,552,"-","FIG00001907","PLF_570_00004511","PGF_03029574","AEW59690.1",183,,"Glycerol uptake operon antiterminator regulatory protein","GO:0009607|response to biotic stimulus;GO:0030528|transcription regulator activity;GO:0045449|regulation of transcription"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.965","KPHS_09930","VBIKlePne218548_0965","PATRIC.1125630.4.CP003200.CDS.1052636.1053427.rev","PATRIC","CDS",1052636,1053427,792,"-","FIG00007031","PLF_570_00004494","PGF_10692031","AEW59691.1",263,,"2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.2.1.10)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.966","KPHS_09940","VBIKlePne218548_0966","PATRIC.1125630.4.CP003200.CDS.1053941.1054150.rev","PATRIC","CDS",1053941,1054150,210,"-","FIG00732710","PLF_570_00004477","PGF_00067694","AEW59692.1",69,,"Zn-finger protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.967","KPHS_09950","VBIKlePne218548_0967","PATRIC.1125630.4.CP003200.CDS.1054369.1055766.rev","PATRIC","CDS",1054369,1055766,1398,"-","FIG01303880","PLF_570_00004162","PGF_00423338","AEW59693.1",465,,"Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)","GO:0004148|dihydrolipoyl dehydrogenase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.968","KPHS_09960","VBIKlePne218548_0968","PATRIC.1125630.4.CP003200.CDS.1055756.1057291.rev","PATRIC","CDS",1055756,1057291,1536,"-","FIG00136675","PLF_570_00004227","PGF_01072618","AEW59694.1",511,,"Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)","GO:0004742|dihydrolipoyllysine-residue acetyltransferase activity"
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.969","KPHS_09970","VBIKlePne218548_0969","PATRIC.1125630.4.CP003200.CDS.1057295.1058314.rev","PATRIC","CDS",1057295,1058314,1020,"-","FIG01270039","PLF_570_00004160","PGF_01969379","AEW59695.1",339,,"Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.970","KPHS_09980","VBIKlePne218548_0970","PATRIC.1125630.4.CP003200.CDS.1058326.1059285.rev","PATRIC","CDS",1058326,1059285,960,"-","FIG00138523","PLF_570_00004129","PGF_02944779","AEW59696.1",319,,"Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.971","KPHS_09990","VBIKlePne218548_0971","PATRIC.1125630.4.CP003200.CDS.1059658.1062303.fwd","PATRIC","CDS",1059658,1062303,2646,"+","FIG00731675","PLF_570_00004151","PGF_08225224","AEW59697.1",881,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.972","KPHS_10010","VBIKlePne218548_0972","PATRIC.1125630.4.CP003200.CDS.1063036.1063200.rev","PATRIC","CDS",1063036,1063200,165,"-",,"PLF_570_00005038","PGF_01958409","AEW59699.1",54,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.973","KPHS_10020","VBIKlePne218548_0973","PATRIC.1125630.4.CP003200.CDS.1064223.1066556.rev","PATRIC","CDS",1064223,1066556,2334,"-","FIG00036222","PLF_570_00000041","PGF_01953727","AEW59700.1",777,,"Zinc binding domain / DNA primase (EC 2.7.7.-), Phage P4-associated / Replicative helicase RepA, Phage P4-associated",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.974","KPHS_10030","VBIKlePne218548_0974","PATRIC.1125630.4.CP003200.CDS.1066571.1066891.rev","PATRIC","CDS",1066571,1066891,321,"-","FIG00018226","PLF_570_00004017","PGF_00002569","AEW59701.1",106,,"FIG018226: DNA replication protein, phage-associated",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.975","KPHS_10040","VBIKlePne218548_0975","PATRIC.1125630.4.CP003200.CDS.1066888.1067067.rev","PATRIC","CDS",1066888,1067067,180,"-",,"PLF_570_00000059","PGF_00273513","AEW59702.1",59,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.976","KPHS_10050","VBIKlePne218548_0976","PATRIC.1125630.4.CP003200.CDS.1067112.1067306.rev","PATRIC","CDS",1067112,1067306,195,"-","FIG00046247","PLF_570_00000060","PGF_00003468","AEW59703.1",64,,"FIG118045: Phage immunity repressor protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.977","KPHS_10060","VBIKlePne218548_0977","PATRIC.1125630.4.CP003200.CDS.1067666.1067932.rev","PATRIC","CDS",1067666,1067932,267,"-",,"PLF_570_00003225","PGF_10109859","AEW59704.1",88,,"FIG033266: Phage DNA binding protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.10","KPHS_00100","VBIKlePne218548_0010","PATRIC.1125630.4.CP003200.CDS.10678.11568.fwd","PATRIC","CDS",10678,11568,891,"+","FIG01304385","PLF_570_00001215","PGF_12669939","AEW58708.1",296,,"Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.978","KPHS_10080","VBIKlePne218548_0978","PATRIC.1125630.4.CP003200.CDS.1068474.1069211.fwd","PATRIC","CDS",1068474,1069211,738,"+","FIG00070121","PLF_570_00004188","PGF_12928460","AEW59706.1",245,,"FIG070121: Phage capsid and scaffold protein",
"Klebsiella pneumoniae subsp. pneumoniae HS11286","1125630.4","CP003200","fig|1125630.4.peg.979","KPHS_10090","VBIKlePne218548_0979","PATRIC.1125630.4.CP003200.CDS.1069208.1069453.fwd","PATRIC","CDS",1069208,1069453,246,"+","FIG00245726","PLF_570_00000123","PGF_12946014","AEW59707.1",81,,"FIG107037: Phage late gene regulator",
