Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.115",,"VBIKlePne234392_0115","PATRIC.1162296.3.AJJI01000001.CDS.114310.114894.rev","PATRIC","CDS",114310,114894,585,"-","FIG00001686","PLF_570_00002903","PGF_02712817",,194,,"Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH (EC 2.7.8.37)","GO:0061693|alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.116",,"VBIKlePne234392_0116","PATRIC.1162296.3.AJJI01000001.CDS.114891.115343.rev","PATRIC","CDS",114891,115343,453,"-","FIG00001795","PLF_570_00002902","PGF_06858669",,150,,"Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG (EC 2.7.8.37)","GO:0061693|alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.117",,"VBIKlePne234392_0117","PATRIC.1162296.3.AJJI01000001.CDS.115344.116075.rev","PATRIC","CDS",115344,116075,732,"-","FIG00001423","PLF_570_00002965","PGF_02087077",,243,,"Transcriptional regulator PhnF",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.118",,"VBIKlePne234392_0118","PATRIC.1162296.3.AJJI01000001.CDS.116225.116824.rev","PATRIC","CDS",116225,116824,600,"-","FIG00017106","PLF_570_00003750","PGF_00037938",,199,,"Protein PhnB",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.119","UUU_01070","VBIKlePne234392_0119","PATRIC.1162296.3.AJJI01000001.CDS.116888.117223.rev","PATRIC","CDS",116888,117223,336,"-","FIG00000968","PLF_570_00002420","PGF_00037937","EJK92809.1",111,,"Protein PhnA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.8","UUU_00150","VBIKlePne234392_0008","PATRIC.1162296.3.AJJI01000001.CDS.11726.13357.fwd","PATRIC","CDS",11726,13357,1632,"+","FIG00058322","PLF_570_00000426","PGF_07501301","EJK92717.1",543,,"Sodium-dependent phosphate transporter",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.120","UUU_01090","VBIKlePne234392_0120","PATRIC.1162296.3.AJJI01000001.CDS.117768.119270.fwd","PATRIC","CDS",117768,119270,1503,"+","FIG00061305","PLF_570_00000391","PGF_10337148","EJK92811.1",500,,"L-Proline/Glycine betaine transporter ProP",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.121","UUU_01100","VBIKlePne234392_0121","PATRIC.1162296.3.AJJI01000001.CDS.119320.120258.rev","PATRIC","CDS",119320,120258,939,"-","FIG00003403","PLF_570_00003253","PGF_00019476","EJK92812.1",312,,"Melibiose operon regulatory protein MelR, AraC family",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.122","UUU_01110","VBIKlePne234392_0122","PATRIC.1162296.3.AJJI01000001.CDS.120498.121850.fwd","PATRIC","CDS",120498,121850,1353,"+","FIG00002020","PLF_570_00002801","PGF_00047490","EJK92813.1",450,,"alpha-galactosidase (EC 3.2.1.22)","GO:0004557|alpha-galactosidase activity;GO:0004557|raffinose alpha-galactosidase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.123","UUU_01120","VBIKlePne234392_0123","PATRIC.1162296.3.AJJI01000001.CDS.121944.123359.fwd","PATRIC","CDS",121944,123359,1416,"+","FIG00088522","PLF_570_00003405","PGF_03844426","EJK92814.1",471,,"Melibiose carrier protein, Na+/melibiose symporter",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.124","UUU_01140","VBIKlePne234392_0124","PATRIC.1162296.3.AJJI01000001.CDS.123635.124591.fwd","PATRIC","CDS",123635,124591,957,"+","FIG01340682","PLF_570_00003422","PGF_00476202","EJK92816.1",318,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.125",,"VBIKlePne234392_0125","PATRIC.1162296.3.AJJI01000001.CDS.124601.124972.fwd","PATRIC","CDS",124601,124972,372,"+","FIG00731804","PLF_570_00004214","PGF_00029976",,123,,"ParB",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.126",,"VBIKlePne234392_0126","PATRIC.1162296.3.AJJI01000001.CDS.125347.125652.rev","PATRIC","CDS",125347,125652,306,"-","FIG00002505","PLF_570_00002906","PGF_00417459",,101,,"Chaperone-modulator protein CbpM",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.127",,"VBIKlePne234392_0127","PATRIC.1162296.3.AJJI01000001.CDS.125652.126569.rev","PATRIC","CDS",125652,126569,918,"-","FIG00027226","PLF_570_00001366","PGF_10561718",,305,,"DnaJ-class molecular chaperone CbpA","GO:0006457|protein folding;GO:0031072|heat shock protein binding;GO:0051082|unfolded protein binding"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.128",,"VBIKlePne234392_0128","PATRIC.1162296.3.AJJI01000001.CDS.126645.126758.fwd","PATRIC","CDS",126645,126758,114,"+","FIG00638284","PLF_570_00004467","PGF_00135444",,37,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.129",,"VBIKlePne234392_0129","PATRIC.1162296.3.AJJI01000001.CDS.126715.127398.rev","PATRIC","CDS",126715,127398,684,"-","FIG00731755","PLF_570_00003943","PGF_05311018",,227,,"Integral membrane protein TerC",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.130",,"VBIKlePne234392_0130","PATRIC.1162296.3.AJJI01000001.CDS.127624.128409.fwd","PATRIC","CDS",127624,128409,786,"+","FIG00731747","PLF_570_00002667","PGF_08225224",,261,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.131",,"VBIKlePne234392_0131","PATRIC.1162296.3.AJJI01000001.CDS.128455.128904.rev","PATRIC","CDS",128455,128904,450,"-","FIG00012617","PLF_570_00003734","PGF_00403725",,149,,"Biofilm PGA synthesis auxiliary protein PgaD",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.132","UUU_01160","VBIKlePne234392_0132","PATRIC.1162296.3.AJJI01000001.CDS.128904.130232.rev","PATRIC","CDS",128904,130232,1329,"-","FIG00011609","PLF_570_00003473","PGF_00403717","EJK92818.1",442,,"Biofilm PGA synthesis N-glycosyltransferase PgaC (EC 2.4.-.-)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.133","UUU_01170","VBIKlePne234392_0133","PATRIC.1162296.3.AJJI01000001.CDS.130225.132240.rev","PATRIC","CDS",130225,132240,2016,"-","FIG00002566","PLF_570_00003445","PGF_00403757","EJK92819.1",671,,"Biofilm PGA synthesis deacetylase PgaB (EC 3.-)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.134","UUU_01180","VBIKlePne234392_0134","PATRIC.1162296.3.AJJI01000001.CDS.132249.134717.rev","PATRIC","CDS",132249,134717,2469,"-","FIG00002795","PLF_570_00003733","PGF_02806433","EJK92820.1",822,,"Biofilm PGA outer membrane secretin PgaA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.9",,"VBIKlePne234392_0009","PATRIC.1162296.3.AJJI01000001.CDS.13470.14159.rev","PATRIC","CDS",13470,14159,690,"-","FIG00001630","PLF_570_00005564","PGF_08108734",,229,,"Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)","GO:0017165|dipeptidase E activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.135","UUU_01210","VBIKlePne234392_0135","PATRIC.1162296.3.AJJI01000001.CDS.135318.135896.fwd","PATRIC","CDS",135318,135896,579,"+","FIG00732132","PLF_570_00003715","PGF_03467565","EJK92823.1",192,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.136","UUU_01220","VBIKlePne234392_0136","PATRIC.1162296.3.AJJI01000001.CDS.135891.136013.rev","PATRIC","CDS",135891,136013,123,"-",,"PLF_570_00006091","PGF_01958621","EJK92824.1",40,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.137",,"VBIKlePne234392_0137","PATRIC.1162296.3.AJJI01000001.CDS.136286.136498.fwd","PATRIC","CDS",136286,136498,213,"+","FIG00732850","PLF_570_00003775","PGF_08225224",,70,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.138",,"VBIKlePne234392_0138","PATRIC.1162296.3.AJJI01000001.CDS.136655.136768.rev","PATRIC","CDS",136655,136768,114,"-",,"PLF_570_00028086","PGF_08225224",,37,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.139","UUU_01240","VBIKlePne234392_0139","PATRIC.1162296.3.AJJI01000001.CDS.136871.137191.fwd","PATRIC","CDS",136871,137191,321,"+","FIG01306568","PLF_570_00000006","PGF_08225224","EJK92826.1",106,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.140","UUU_01250","VBIKlePne234392_0140","PATRIC.1162296.3.AJJI01000001.CDS.137275.138033.fwd","PATRIC","CDS",137275,138033,759,"+","FIG01306568","PLF_570_00000005","PGF_07304485","EJK92827.1",252,,"Putative transposase InsK for insertion sequence element IS150",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.141","UUU_01260","VBIKlePne234392_0141","PATRIC.1162296.3.AJJI01000001.CDS.138922.141009.rev","PATRIC","CDS",138922,141009,2088,"-","FIG00731366","PLF_570_00000545","PGF_01064731","EJK92828.1",695,,"DUF1176 domain-containing protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.142",,"VBIKlePne234392_0142","PATRIC.1162296.3.AJJI01000001.CDS.141077.141667.rev","PATRIC","CDS",141077,141667,591,"-","FIG00554417","PLF_570_00001904","PGF_00058852",,196,,"Transcriptional regulator YjdC, AcrR family",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.143","UUU_01270","VBIKlePne234392_0143","PATRIC.1162296.3.AJJI01000001.CDS.141688.143484.rev","PATRIC","CDS",141688,143484,1797,"-","FIG00000709","PLF_570_00000683","PGF_08652177","EJK92829.1",598,,"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)","GO:0047134|protein-disulfide reductase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.144","UUU_01280","VBIKlePne234392_0144","PATRIC.1162296.3.AJJI01000001.CDS.143460.143783.rev","PATRIC","CDS",143460,143783,324,"-",,"PLF_570_00001805","PGF_03205642","EJK92830.1",107,,"Periplasmic divalent cation tolerance protein CutA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.10","UUU_00160","VBIKlePne234392_0010","PATRIC.1162296.3.AJJI01000001.CDS.14358.15233.fwd","PATRIC","CDS",14358,15233,876,"+","FIG00011084","PLF_570_00000765","PGF_00048836","EJK92718.1",291,,"LSU rRNA pseudouridine(2604) synthase (EC 5.4.99.21)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.145","UUU_01300","VBIKlePne234392_0145","PATRIC.1162296.3.AJJI01000001.CDS.143908.145209.rev","PATRIC","CDS",143908,145209,1302,"-","FIG00905570","PLF_570_00000829","PGF_03844705","EJK92832.1",433,,"Anaerobic C4-dicarboxylate transporter DcuA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.146","UUU_01310","VBIKlePne234392_0146","PATRIC.1162296.3.AJJI01000001.CDS.145325.146761.rev","PATRIC","CDS",145325,146761,1437,"-","FIG00079822","PLF_570_00001329","PGF_00066854","EJK92833.1",478,,"Aspartate ammonia-lyase (EC 4.3.1.1)","GO:0008797|aspartate ammonia-lyase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.147","UUU_01320","VBIKlePne234392_0147","PATRIC.1162296.3.AJJI01000001.CDS.146786.146944.fwd","PATRIC","CDS",146786,146944,159,"+",,"PLF_570_00013045","PGF_08133084","EJK92834.1",52,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.148",,"VBIKlePne234392_0148","PATRIC.1162296.3.AJJI01000001.CDS.147099.147575.fwd","PATRIC","CDS",147099,147575,477,"+","FIG01200084","PLF_570_00001725","PGF_00559569",,158,,"UPF0716 protein FxsA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.149","UUU_01340","VBIKlePne234392_0149","PATRIC.1162296.3.AJJI01000001.CDS.147627.148877.rev","PATRIC","CDS",147627,148877,1251,"-","FIG00948522","PLF_570_00001412","PGF_00014188","EJK92836.1",416,,"L-methionine and branched-chain amino acid export protein YjeH",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.150",,"VBIKlePne234392_0150","PATRIC.1162296.3.AJJI01000001.CDS.148929.149075.rev","PATRIC","CDS",148929,149075,147,"-","FIG00732468","PLF_570_00004223","PGF_00745254",,48,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.151","UUU_01350","VBIKlePne234392_0151","PATRIC.1162296.3.AJJI01000001.CDS.149110.149403.fwd","PATRIC","CDS",149110,149403,294,"+","FIG00009229","PLF_570_00002085","PGF_09581668","EJK92837.1",97,,"Heat shock protein 10 kDa family chaperone GroES",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.152","UUU_01360","VBIKlePne234392_0152","PATRIC.1162296.3.AJJI01000001.CDS.149441.151087.fwd","PATRIC","CDS",149441,151087,1647,"+","FIG00000056","PLF_570_00000184","PGF_01212739","EJK92838.1",548,,"Heat shock protein 60 kDa family chaperone GroEL",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.153",,"VBIKlePne234392_0153","PATRIC.1162296.3.AJJI01000001.CDS.151348.151701.fwd","PATRIC","CDS",151348,151701,354,"+","FIG00634008","PLF_570_00036237","PGF_02865861",,117,,"probable membrane protein yjeI",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.154","UUU_01380","VBIKlePne234392_0154","PATRIC.1162296.3.AJJI01000001.CDS.151756.152619.rev","PATRIC","CDS",151756,152619,864,"-","FIG00733143","PLF_570_00008020","PGF_00149765","EJK92840.1",287,,"Uncharacterized protein YjeJ",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.11","UUU_00170","VBIKlePne234392_0011","PATRIC.1162296.3.AJJI01000001.CDS.15230.15502.rev","PATRIC","CDS",15230,15502,273,"-","FIG00510966","PLF_570_00002267","PGF_00092793","EJK92719.1",90,,"Uncharacterized protein YjbD",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.155","UUU_01390","VBIKlePne234392_0155","PATRIC.1162296.3.AJJI01000001.CDS.152632.154755.rev","PATRIC","CDS",152632,154755,2124,"-","FIG01375153","PLF_570_00004402","PGF_01771319","EJK92841.1",707,,"Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.156","UUU_01400","VBIKlePne234392_0156","PATRIC.1162296.3.AJJI01000001.CDS.154748.156034.rev","PATRIC","CDS",154748,156034,1287,"-","FIG00732433","PLF_570_00001336","PGF_00415377","EJK92842.1",428,,"RND efflux system, membrane fusion protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.157",,"VBIKlePne234392_0157","PATRIC.1162296.3.AJJI01000001.CDS.156128.156247.rev","PATRIC","CDS",156128,156247,120,"-",,"PLF_570_00005464","PGF_08225224",,39,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.12","UUU_00180","VBIKlePne234392_0012","PATRIC.1162296.3.AJJI01000001.CDS.15619.16548.rev","PATRIC","CDS",15619,16548,930,"-","FIG01308542","PLF_570_00001887","PGF_05722389","EJK92720.1",309,,"Sodium-dependent transporter",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.158",,"VBIKlePne234392_0158","PATRIC.1162296.3.AJJI01000001.CDS.156563.156817.rev","PATRIC","CDS",156563,156817,255,"-",,"PLF_570_00005512","PGF_08225224",,84,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.1","UUU_00080","VBIKlePne234392_0001","PATRIC.1162296.3.AJJI01000001.CDS.157.618.rev","PATRIC","CDS",157,618,462,"-","FIG00553445","PLF_570_00002472","PGF_00064590","EJK92710.1",153,,"Uncharacterized N-acetyltransferase YjaB",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.159","UUU_01420","VBIKlePne234392_0159","PATRIC.1162296.3.AJJI01000001.CDS.157140.158174.rev","PATRIC","CDS",157140,158174,1035,"-","FIG00731646","PLF_570_00087831","PGF_12879142","EJK92844.1",344,,"putative fimbrial-like protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.160","UUU_01430","VBIKlePne234392_0160","PATRIC.1162296.3.AJJI01000001.CDS.158197.160740.rev","PATRIC","CDS",158197,160740,2544,"-","FIG00731955","PLF_570_00004328","PGF_00028446","EJK92845.1",847,,"Outer membrane usher protein fimD precursor",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.161","UUU_01440","VBIKlePne234392_0161","PATRIC.1162296.3.AJJI01000001.CDS.160776.161462.rev","PATRIC","CDS",160776,161462,687,"-","FIG00732331","PLF_570_00004515","PGF_10496803","EJK92846.1",228,,"Putative fimbrial chaparone",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.162",,"VBIKlePne234392_0162","PATRIC.1162296.3.AJJI01000001.CDS.161521.162084.rev","PATRIC","CDS",161521,162084,564,"-","FIG00732069","PLF_570_00003341","PGF_00404237",,187,,"probable fimbrial protein staA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.163","UUU_01460","VBIKlePne234392_0163","PATRIC.1162296.3.AJJI01000001.CDS.162514.163209.fwd","PATRIC","CDS",162514,163209,696,"+","FIG01125235","PLF_570_00036691","PGF_01958599","EJK92848.1",231,,"Putative transcriptional regulatory protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.164","UUU_01470","VBIKlePne234392_0164","PATRIC.1162296.3.AJJI01000001.CDS.163331.164293.rev","PATRIC","CDS",163331,164293,963,"-","FIG01955972","PLF_570_00001436","PGF_00017939","EJK92849.1",320,,"Lysine 2,3-aminomutase (EC 5.4.3.2)","GO:0050066|lysine 2,3-aminomutase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.165",,"VBIKlePne234392_0165","PATRIC.1162296.3.AJJI01000001.CDS.164401.164967.fwd","PATRIC","CDS",164401,164967,567,"+","FIG00000177","PLF_570_00001566","PGF_03799365",,188,,"Translation elongation factor P",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.166",,"VBIKlePne234392_0166","PATRIC.1162296.3.AJJI01000001.CDS.165041.165172.fwd","PATRIC","CDS",165041,165172,132,"+",,"PLF_570_00065842","PGF_01972356",,43,,"Entericidin A",
